FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
-8    -1.10717    0.00296532    -0.801087    0.00164802    0.00048    0.000903936    0.00355845
-6    -1.0742    0.00332384    -0.80625    0.00153244    0.000635    0.00147497    0.00463332
-4    -1.04224    0.00434718    -0.809756    0.00210256    0.00063    0.00147245    0.00606966
-2    -1.00972    0.00493629    -0.811667    0.00222295    0.000605    0.00170447    0.00793146
0.0001    -0.976042    0.00599113    -0.810814    0.00282182    0.001445    0.00237818    0.0103458
0.135692    -0.972388    0.0079997    -0.810857    0.00319927    0.000895    0.00245718    0.010548
0.271283    -0.969573    0.0071958    -0.810102    0.00341025    0.001715    0.00305287    0.0107458
0.406875    -0.969695    0.00764788    -0.811193    0.0032454    0.00159    0.00236366    0.0109333
0.542466    -0.966671    0.00711412    -0.810204    0.00361963    0.0021    0.00214418    0.0111379
0.678058    -0.963645    0.00712701    -0.810085    0.00335361    0.001835    0.00271183    0.0113372
0.813649    -0.960417    0.0088177    -0.809513    0.0043189    0.00159    0.00224876    0.011573
0.949241    -0.95739    0.00598485    -0.808934    0.00348766    0.00221    0.00229257    0.0117602
1.08483    -0.954702    0.00597521    -0.809276    0.00348588    0.001445    0.00287676    0.0119995
1.22042    -0.951541    0.00739615    -0.80798    0.00377051    0.0024    0.00286313    0.0122304
1.35602    -0.948618    0.00813521    -0.807068    0.00400178    0.002045    0.00258925    0.012445
1.49161    -0.94575    0.00751586    -0.807149    0.00382599    0.00223    0.00248638    0.0126969
1.6272    -0.944935    0.00843186    -0.808047    0.00451303    0.002305    0.00325511    0.0129245
1.76279    -0.93913    0.00867548    -0.806409    0.00511769    0.002695    0.00266284    0.013165
1.89838    -0.937518    0.00749848    -0.805958    0.00430762    0.00206    0.00323441    0.0134276
2.03397    -0.934156    0.00908894    -0.80537    0.00537689    0.00081    0.00376748    0.0137074
2.16956    -0.932335    0.00825378    -0.80399    0.00513379    0.00251    0.00416352    0.0139703
2.30516    -0.928036    0.00773164    -0.804372    0.00500304    0.001905    0.00367454    0.0142138
2.44075    -0.815937    0.00893789    -0.631992    0.00608192    0.101455    0.00456911    0.0140778
2.57634    -0.813025    0.0097241    -0.631768    0.0061076    0.100295    0.00371338    0.0143511
2.71193    -0.807953    0.0104998    -0.628629    0.0102352    0.100965    0.00712689    0.0146358
2.84752    -0.804245    0.0121962    -0.627432    0.0105041    0.09875    0.00687986    0.0149598
2.98311    -0.727344    0.0494562    -0.512957    0.0777114    0.037785    0.0423566    0.0148942
3.11871    -0.68685    0.0112736    -0.454031    0.010006    -0.00022    0.00787633    0.0149886
3.2543    -0.588553    0.0101184    -0.295358    0.00536614    0.10064    0.00431658    0.0143017
3.38989    -0.581252    0.00924449    -0.296373    0.00385126    0.09473    0.00486514    0.0146862
3.52548    -0.582309    0.0100221    -0.294766    0.00477239    0.09952    0.00445697    0.0148064
3.66107    -0.482942    0.0258665    -0.144292    0.0374887    0.18821    0.0220683    0.0144801
3.79666    -0.467501    0.0115605    -0.12785    0.00535927    0.19679    0.00631137    0.0146207
3.93225    -0.466896    0.0070276    -0.128475    0.00388624    0.19634    0.00526302    0.0148244
4.06785    -0.364903    0.0102215    0.0430342    0.00344815    0.096355    0.0069875    0.0145281
