FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
-8    -1.10841    0.00304762    -0.79981    0.00162701    -0.00021    0.000832706    0.00347102
-6    -1.07462    0.00350002    -0.805072    0.00149558    0.00012    0.0010574    0.00451966
-4    -1.04205    0.00456156    -0.808394    0.0019894    0.000485    0.00125341    0.00589916
-2    -1.01081    0.00437543    -0.810253    0.00219957    0.000235    0.00212627    0.00766672
0.0001    -0.975496    0.00748632    -0.809168    0.00367429    0.00077    0.00287613    0.00992669
0.135692    -0.97486    0.00619469    -0.809953    0.00298076    0.00047    0.0019651    0.010117
0.271283    -0.972123    0.00584021    -0.809753    0.00251551    0.00081    0.0020546    0.0102959
0.406875    -0.969018    0.00627355    -0.809342    0.00313842    0.00134    0.00258735    0.0104864
0.542466    -0.965723    0.00729512    -0.808563    0.00385694    0.002005    0.00277195    0.0106724
0.678058    -0.962509    0.00605183    -0.808257    0.00319475    0.0018    0.00227541    0.0108808
0.813649    -0.961365    0.00762531    -0.807647    0.00377154    0.001555    0.00304971    0.0110775
0.949241    -0.956689    0.00573718    -0.806773    0.00337272    0.001965    0.00298413    0.0112626
1.08483    -0.955521    0.0064613    -0.807059    0.00380293    0.001585    0.0030441    0.0114716
1.22042    -0.951486    0.00807534    -0.806154    0.00480704    0.00207    0.0030976    0.0116791
1.35602    -0.950556    0.00716175    -0.806366    0.00350587    0.00198    0.00283277    0.0119236
1.49161    -0.946108    0.00662039    -0.804668    0.00411058    0.001935    0.00318819    0.0121339
1.6272    -0.94287    0.00733654    -0.80458    0.003767    0.00241    0.00302149    0.012358
1.76279    -0.940859    0.0058232    -0.805151    0.00345069    0.002615    0.00307376    0.0125781
1.89838    -0.937382    0.00912038    -0.803576    0.00495296    0.001845    0.00330034    0.0128322
2.03397    -0.932895    0.0090676    -0.801517    0.00582578    0.003615    0.00465489    0.013084
2.16956    -0.93194    0.00762246    -0.801805    0.00483652    0.003275    0.00340487    0.0133148
2.30516    -0.927622    0.00912924    -0.801925    0.00589076    0.002645    0.00367427    0.0135757
2.44075    -0.924925    0.00929113    -0.800525    0.00572335    0.003745    0.0032448    0.0138158
2.57634    -0.819454    0.00949945    -0.627551    0.00515583    0.101885    0.0041089    0.0136798
2.71193    -0.816377    0.00995799    -0.628152    0.00592397    0.10337    0.00464845    0.0139174
2.84752    -0.766541    0.0387925    -0.548846    0.0706622    0.0571    0.0392364    0.0141978
2.98311    -0.567623    0.0133885    -0.241841    0.0129019    -0.11956    0.00827746    0.0137838
3.11871    -0.494353    0.0094039    -0.128178    0.0039021    -0.191555    0.00389849    0.0129065
3.2543    -0.485442    0.0108241    -0.126087    0.00545298    -0.193915    0.00619044    0.0132371
3.38989    -0.386628    0.00768733    0.0368965    0.00197028    -0.095175    0.00333813    0.0125505
3.52548    -0.38316    0.00732729    0.0369057    0.00231744    -0.09411    0.00340153    0.01274
3.66107    -0.379467    0.0104091    0.0370031    0.00265638    -0.09513    0.00419233    0.0129665
3.79666    -0.28282    0.00963886    0.209399    0.00204708    -0.19306    0.00365259    0.0124999
3.93225    -0.277393    0.00702096    0.210593    0.00215112    -0.192475    0.0036658    0.0127054
4.06785    -0.278176    0.00916896    0.209665    0.00262531    -0.19294    0.00437794    0.0128815
4.20344    -0.169101    0.0100118    0.208028    0.00306803    -0.296445    0.00443094    0.0125065
4.33903    -0.169315    0.0101477    0.207365    0.00402669    -0.290945    0.00425773    0.0125435
4.47462    -0.170827    0.00993782    0.207035    0.00367409    -0.290955    0.00354743    0.0126753
4.61021    -0.0594764    0.0117022    0.210185    0.00339732    -0.19676    0.00712126    0.0122246
4.7458    0.0342549    0.0112642    0.211925    0.00352896    -0.096215    0.00838883    0.0114531
4.88139    0.0857969    0.0473883    0.278473    0.0806945    -0.06614    0.0484474    0.0114159
5.01699    0.315398    0.0365653    0.29649    0.00703547    0.177295    0.035245    0.0100099
5.15258    0.423923    0.00859311    0.127262    0.00722488    0.102235    0.00532903    0.00913647
5.28817    0.430502    0.00834522    0.12621    0.00499535    0.101995    0.00368459    0.00921111
5.42376    0.451384    0.0153135    0.110072    0.0180747    0.10525    0.0111115    0.00955401
5.55935    0.447627    0.00953011    0.123348    0.00712633    0.095445    0.00431488    0.0094777
5.69494    0.447626    0.0101417    0.123383    0.00716873    0.097795    0.00595141    0.00946287
5.83054    0.480216    0.0365201    0.0752011    0.0663624    0.122765    0.038591    0.00955684
5.96613    0.766312    0.0429332    -0.312508    0.0804669    0.33174    0.0446465    0.00705066
6.10172    0.844213    0.0418283    -0.449921    0.0746223    0.25332    0.0430983    0.006491
6.23731    0.91281    0.00470202    -0.56262    0.00294499    0.188055    0.00197945    0.00598614
6.3729    0.909438    0.00627589    -0.554404    0.00587017    0.193025    0.0038178    0.00587184
6.50849    0.948248    0.0382466    -0.621128    0.0741563    0.15411    0.04237    0.00558335
6.64408    0.998613    0.0047206    -0.717325    0.00186562    0.09853    0.00148294    0.00494478
6.77968    1.00137    0.0043327    -0.717091    0.0016466    0.098465    0.00136291    0.00489175
6.91527    1.0032    0.00429872    -0.717004    0.00151742    0.09854    0.00112845    0.00484011
7.05086    1.01903    0.0104622    -0.724586    0.00619187    0.0888    0.00748031    0.00489889
7.18645    1.09444    0.00366259    -0.801823    0.00169322    0.000345    0.00108154    0.0038631
7.32204    1.09644    0.00358416    -0.801523    0.0018487    -0.000185    0.00129693    0.00379096
7.45763    1.09866    0.00338163    -0.801113    0.00154716    6.5e-05    0.00106397    0.00372397
7.59323    1.1018    0.00380945    -0.801346    0.00154749    -0.00015    0.00107238    0.0036669
7.72882    1.10372    0.00405841    -0.80056    0.0017733    8.5e-05    0.00108237    0.0035966
7.86441    1.10544    0.00305162    -0.799985    0.00145112    2.5e-05    0.00127206    0.0035293
8    1.10809    0.00320423    -0.799646    0.001336    -3.5e-05    0.000973409    0.00347589
