FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
-8    -1.10754    0.00294608    -0.801001    0.00129848    3e-05    0.000992018    0.00356826
-6    -1.07459    0.00400591    -0.806365    0.00187484    0.000225    0.00109345    0.00466597
-4    -1.04292    0.00334861    -0.81024    0.00153571    0.000435    0.00142724    0.00612522
-2    -1.00889    0.00524572    -0.811594    0.00224702    0.00106    0.00177522    0.00799613
0.0001    -0.976914    0.0064924    -0.811968    0.00282671    0.001155    0.0018506    0.0103503
0.135692    -0.973373    0.00627378    -0.811386    0.00297147    0.00128    0.00213228    0.0105421
0.271283    -0.968902    0.00712598    -0.810443    0.00330705    0.001835    0.0024406    0.0107223
0.406875    -0.968244    0.00681146    -0.811333    0.00272324    0.001125    0.00215421    0.0109177
0.542466    -0.966    0.00644629    -0.81096    0.002774    0.001405    0.00243921    0.0111131
0.678058    -0.961665    0.00885193    -0.810065    0.00385724    0.001795    0.00287389    0.0113223
0.813649    -0.9589    0.00792387    -0.809512    0.00374051    0.00204    0.00237926    0.0115354
0.949241    -0.957142    0.00762424    -0.810186    0.00352159    0.00153    0.00250681    0.0117061
1.08483    -0.952982    0.00858211    -0.809594    0.00380802    0.00236    0.0027437    0.0119354
1.22042    -0.948594    0.0074682    -0.808009    0.00391836    0.0015    0.00273816    0.012155
1.35602    -0.944307    0.0110187    -0.804527    0.0082525    0.00015    0.00550636    0.0124424
1.49161    -0.944342    0.00917828    -0.808195    0.00436953    0.001635    0.00278218    0.0126112
1.6272    -0.943542    0.00748714    -0.807961    0.00381594    0.00151    0.0028129    0.012848
1.76279    -0.935564    0.00939716    -0.804423    0.00680405    0.000555    0.00447306    0.0131537
1.89838    -0.912808    0.0141421    -0.773028    0.0190645    0.023155    0.0112953    0.0135767
2.03397    -0.899283    0.0108628    -0.760957    0.00953848    0.02733    0.0045876    0.0139494
2.16956    -0.893032    0.0104534    -0.756797    0.00856099    0.032175    0.00618532    0.0141746
2.30516    -0.893023    0.0192483    -0.763163    0.022743    0.02855    0.0134671    0.0143577
