FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
-8    -1.10772    0.00365561    -0.800625    0.00131971    0.00025    0.00103682    0.00339491
-6    -1.07496    0.00319828    -0.806099    0.00147631    -0.00014    0.00117703    0.00442691
-4    -1.04323    0.00410879    -0.80933    0.00185011    0.000465    0.00154111    0.00582004
-2    -1.01221    0.00515054    -0.811544    0.0019216    0.00033    0.0015664    0.0076272
0.0001    -0.976568    0.0066476    -0.8109    0.00245286    0.00029    0.00217908    0.00996445
0.135692    -0.974419    0.00575713    -0.811014    0.00255442    0.00075    0.001941    0.01017
0.271283    -0.973062    0.00618634    -0.811341    0.00287603    0.00095    0.0021691    0.0103518
0.406875    -0.969646    0.00773486    -0.810776    0.00351416    0.0004    0.00236326    0.010541
0.542466    -0.967484    0.00683593    -0.810317    0.00384965    0.00092    0.00245022    0.0107507
0.678058    -0.959557    0.00821149    -0.808247    0.00354024    -0.001565    0.00410421    0.0110046
0.813649    -0.961256    0.0071048    -0.809931    0.00359541    0.000625    0.00241622    0.0111628
0.949241    -0.958325    0.00700842    -0.809393    0.00338672    0.001245    0.00273747    0.0113679
1.08483    -0.957824    0.00718284    -0.810089    0.00281632    0.00105    0.00252735    0.0115867
1.22042    -0.953362    0.00785934    -0.809092    0.0039134    0.00068    0.00250202    0.0117971
1.35602    -0.947021    0.00726066    -0.807087    0.00334564    -0.00158    0.00351441    0.0120732
1.49161    -0.947169    0.00863783    -0.808032    0.00351007    -0.00029    0.00313782    0.0122731
1.6272    -0.946583    0.0076599    -0.808425    0.00348151    0.000795    0.00334503    0.0125012
1.76279    -0.936186    0.00887285    -0.804982    0.00406762    -0.004425    0.00333663    0.0128185
1.89838    -0.933172    0.00907293    -0.803901    0.00503245    -0.002895    0.00403457    0.013061
2.03397    -0.931614    0.0101722    -0.803521    0.0049414    -0.00168    0.00453074    0.0132837
2.16956    -0.925483    0.00912345    -0.801087    0.00559328    -0.003445    0.00439497    0.0135933
2.30516    -0.926136    0.00887473    -0.803744    0.00504456    -2.77556e-19    0.00411157    0.0138002
2.44075    -0.924003    0.00895842    -0.803556    0.00403386    6e-05    0.00421887    0.0140538
2.57634    -0.896024    0.022313    -0.77374    0.0256507    0.00881    0.016911    0.0146549
2.71193    -0.816061    0.0100288    -0.631582    0.0051917    0.094655    0.00436489    0.0142263
2.84752    -0.811237    0.00985457    -0.631123    0.0048525    0.09487    0.0040281    0.0144815
2.98311    -0.673848    0.0383264    -0.418364    0.0579394    0.22577    0.0331346    0.0142428
3.11871    -0.494882    0.00928708    -0.214281    0.00874976    0.383885    0.00608116    0.0133423
3.2543    -0.407861    0.0199898    -0.216398    0.00810694    0.30056    0.0230834    0.0129335
3.38989    -0.391219    0.0101712    -0.200697    0.00528601    0.282305    0.00523146    0.0132018
