FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
-8    -1.10748    0.00325899    -0.799898    0.00150899    0.00046    0.00105043    0.00370271
-6    -1.07377    0.00363744    -0.804768    0.00180202    0.000205    0.0009794    0.00480114
-4    -1.042    0.00428171    -0.809064    0.00175115    0.00056    0.00133843    0.0062618
-2    -1.00969    0.00462415    -0.810878    0.00192581    0.000625    0.00206292    0.00812802
0.0001    -0.970788    0.00894293    -0.807992    0.00407703    0.0007    0.00274909    0.0105181
0.135692    -0.970974    0.0064573    -0.809445    0.00346726    0.00049    0.00236535    0.0107008
0.271283    -0.967836    0.0058089    -0.807603    0.00410221    0.001615    0.00292712    0.0109009
0.406875    -0.965915    0.00685456    -0.809398    0.00363015    0.00061    0.002122    0.0110801
0.542466    -0.96062    0.00853779    -0.806044    0.00538672    0.00303    0.00382186    0.0112919
0.678058    -0.958579    0.00814209    -0.807682    0.00391155    0.00193    0.00287882    0.0114723
0.813649    -0.954731    0.00862782    -0.805691    0.00444017    0.00163    0.00395419    0.0117061
0.949241    -0.955462    0.00714327    -0.807926    0.00398014    0.00216    0.00258107    0.0119042
1.08483    -0.950074    0.00866809    -0.805896    0.00503842    0.00188    0.00431458    0.0121177
1.22042    -0.94705    0.00928138    -0.804446    0.00642492    0.003015    0.00420904    0.0123434
1.35602    -0.943898    0.00881023    -0.804666    0.00527422    0.00184    0.00374525    0.0125603
1.49161    -0.934848    0.00972601    -0.797051    0.00670041    0.00623    0.00396763    0.0128305
1.6272    -0.939189    0.0091786    -0.8045    0.00465501    0.001305    0.00354094    0.0129978
1.76279    -0.930288    0.00916517    -0.796649    0.00643569    0.006285    0.00417613    0.0133018
1.89838    -0.933897    0.00880056    -0.803695    0.00549927    0.0015    0.00406171    0.0134803
2.03397    -0.921795    0.0095029    -0.795162    0.00788342    0.00404    0.00576397    0.0137818
2.16956    -0.917111    0.0097862    -0.791561    0.00575501    0.008015    0.00342907    0.0140501
2.30516    -0.912446    0.0099958    -0.789376    0.00597623    0.006865    0.00429017    0.0143654
2.44075    -0.909153    0.00999552    -0.790992    0.00647762    0.006905    0.00369794    0.0145516
2.57634    -0.81171    0.0105458    -0.627098    0.0051264    -0.093645    0.00428838    0.0143289
2.71193    -0.586642    0.0370876    -0.266517    0.0557574    -0.07683    0.0327741    0.0134724
2.84752    -0.50552    0.0111016    -0.125267    0.00774274    -0.003165    0.00580659    0.01314
2.98311    -0.439677    0.0443661    -0.0201834    0.075955    0.0638    0.0473337    0.0131362
3.11871    -0.300384    0.00975562    0.212381    0.00184644    0.0034    0.00408993    0.0126113
3.2543    -0.299754    0.00888479    0.212487    0.00162385    0.00188    0.00449312    0.0127732
3.38989    -0.294571    0.00901041    0.212597    0.00146061    0.00436    0.00355182    0.012929
3.52548    -0.230427    0.0453586    0.214026    0.00199733    -0.05654    0.0459718    0.012894
3.66107    -0.172776    0.0112276    0.214715    0.00201554    -0.10506    0.0057742    0.0128768
3.79666    -0.187127    0.00855063    0.214351    0.00210692    -0.09456    0.00407908    0.0129111
