FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
-8    -1.10713    0.00268874    -0.801406    0.00149933    -4.5e-05    0.000921534    0.00339987
-6    -1.07477    0.00352047    -0.806751    0.0014754    -0.00046    0.00140478    0.00442074
-4    -1.0437    0.00477111    -0.810743    0.00208211    -0.000225    0.0013012    0.00579876
-2    -1.01297    0.00547854    -0.812946    0.00217572    0.00015    0.00198683    0.00759532
0.0001    -0.97876    0.00626049    -0.812369    0.00263482    -0.00072    0.00198093    0.00994537
0.135692    -0.974536    0.00621739    -0.811916    0.00311818    0.000615    0.00242704    0.0101277
0.271283    -0.963355    0.00840018    -0.801124    0.00573191    -0.006165    0.00327094    0.0104515
0.406875    -0.961093    0.00680319    -0.799787    0.0029532    -0.006965    0.00236115    0.0106826
0.542466    -0.965564    0.00962613    -0.806647    0.00744396    -0.00233    0.00423894    0.0107784
0.678058    -0.962245    0.0085434    -0.806656    0.00671111    -0.003105    0.00537938    0.0109626
0.813649    -0.963899    0.00794615    -0.811395    0.00373766    0.001035    0.00242591    0.0111195
0.949241    -0.950055    0.00713902    -0.798645    0.00345438    -0.006885    0.00273231    0.0114579
1.08483    -0.949367    0.00586847    -0.799027    0.00284246    -0.007095    0.00254209    0.0116789
1.22042    -0.944422    0.00704609    -0.797129    0.00313827    -0.006575    0.00251905    0.0118992
1.35602    -0.941271    0.00768107    -0.797279    0.00407314    -0.007155    0.00285827    0.012115
1.49161    -0.936973    0.00760592    -0.795463    0.00509529    -0.00719    0.00333188    0.0123536
1.6272    -0.936192    0.00710367    -0.796374    0.00406929    -0.00762    0.00261545    0.0125523
1.76279    -0.930288    0.0115615    -0.791193    0.00931293    -0.003865    0.00604508    0.012911
1.89838    -0.929928    0.0105104    -0.793973    0.00710719    -0.006325    0.00441595    0.0130605
2.03397    -0.803865    0.00787514    -0.60477    0.007199    -0.09256    0.00473592    0.0132864
2.16956    -0.811505    0.0134948    -0.61654    0.0095269    -0.099825    0.00622098    0.0133438
2.30516    -0.804877    0.0105096    -0.609927    0.00843521    -0.106655    0.011418    0.0136741
2.44075    -0.782057    0.0161195    -0.586325    0.0166848    -0.099785    0.00659943    0.0142804
2.57634    -0.761295    0.0128385    -0.566586    0.0120591    -0.098765    0.00909964    0.0148361
2.71193    -0.783237    0.0151415    -0.589787    0.0156297    -0.1003    0.00995954    0.0148206
2.84752    -0.7523    0.020795    -0.557723    0.022052    -0.10164    0.00763907    0.0154739
2.98311    -0.739306    0.015234    -0.547426    0.0139572    -0.1046    0.0091928    0.0158101
3.11871    -0.65529    0.0108215    -0.408256    0.00805743    -0.014135    0.0061606    0.0153354
3.2543    -0.649528    0.00910575    -0.408787    0.00631562    -0.015775    0.00571276    0.0155166
3.38989    -0.638577    0.0227038    -0.403137    0.0164668    -0.021515    0.015454    0.0159695
3.52548    -0.453251    0.0100399    -0.156101    0.00665359    -0.01848    0.004916    0.0150059
3.66107    -0.451837    0.0104639    -0.157598    0.00805084    -0.017705    0.00525302    0.0152354
3.79666    -0.447713    0.0109416    -0.159728    0.00672676    -0.014825    0.00675023    0.015334
3.93225    -0.332985    0.0130656    -0.144346    0.00927662    -0.120105    0.00702675    0.0150256
4.06785    -0.0594254    0.0407717    0.0691278    0.0349508    -0.028955    0.0368669    0.0128155
