FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
4.61021    0.133269    0.00959674    0.378382    0.00362519    -0.00986    0.00317969    0.0116136
4.7458    0.201683    0.0331514    0.378605    0.00492891    -0.08195    0.0387181    0.0111677
4.88139    0.412846    0.00583448    0.21058    0.00273886    -0.10223    0.00354572    0.00955551
5.01699    0.498736    0.00635697    0.214228    0.00349676    -0.19857    0.00242747    0.00893652
5.15258    0.500064    0.00705372    0.212934    0.00345919    -0.198265    0.00308359    0.00897453
5.28817    0.503493    0.00659215    0.213656    0.00307638    -0.197995    0.00260744    0.00898861
5.42376    0.5058    0.0062859    0.212365    0.0047478    -0.19823    0.00268181    0.00905661
5.55935    0.509031    0.00769328    0.21221    0.00434696    -0.197865    0.00276912    0.00907797
5.69494    0.52126    0.0288799    0.196032    0.0463649    -0.20809    0.0262839    0.00908392
5.83054    0.615003    0.00872784    0.0413148    0.00662036    -0.29514    0.00436554    0.00842317
5.96613    0.713486    0.0165762    -0.146137    0.0289449    -0.188075    0.016573    0.00782892
6.10172    0.798544    0.00565292    -0.30439    0.00496726    -0.09861    0.0030558    0.00720001
6.23731    0.892016    0.00589787    -0.469173    0.00221492    -0.00212    0.00164183    0.00634977
6.3729    0.893441    0.00582441    -0.469107    0.00252496    -0.002185    0.00178872    0.00632037
6.50849    0.897169    0.00509881    -0.469464    0.00185303    -0.00242    0.00171933    0.00629412
6.64408    0.898082    0.00451068    -0.468942    0.00234741    -0.002205    0.00163531    0.00625804
6.77968    0.901295    0.0049188    -0.469004    0.00211399    -0.00262    0.00196229    0.00623515
6.91527    0.902695    0.00547007    -0.468782    0.00281492    -0.00258    0.00202326    0.00622004
7.05086    0.906713    0.00512903    -0.468952    0.00238885    -0.002805    0.00188035    0.00618476
7.18645    0.908914    0.00409786    -0.468244    0.00230137    -0.002625    0.00196548    0.00617276
7.32204    0.996058    0.0317174    -0.611982    0.0532697    -0.08576    0.031055    0.00489273
7.45763    1.0567    0.0420615    -0.720606    0.0819937    -0.046875    0.0471436    0.00429651
7.59323    1.10026    0.00276158    -0.802219    0.00126457    0.00015    0.00116082    0.00382778
7.72882    1.10237    0.00329172    -0.801919    0.00146706    4.5e-05    0.00126362    0.00376555
7.86441    1.10506    0.00299653    -0.801325    0.00144864    0.000105    0.0012084    0.00370066
8    1.10753    0.00342757    -0.801269    0.00140926    -1e-05    0.00115213    0.00362743
