FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
2.30516    -0.826008    0.00852648    -0.634574    0.00293733    -0.098035    0.00322801    0.0140922
2.44075    -0.818914    0.010708    -0.631608    0.00511284    -0.09795    0.00400062    0.0144086
2.57634    -0.819838    0.00881168    -0.632785    0.00543494    -0.098355    0.00327875    0.01463
2.71193    -0.808083    0.0108222    -0.620789    0.00777169    -0.104725    0.00559581    0.0150075
2.84752    -0.812481    0.0086063    -0.63058    0.00626013    -0.09644    0.00391617    0.0151639
2.98311    -0.698362    0.00975778    -0.441124    0.00725736    -0.01135    0.00612556    0.0151757
3.11871    -0.695374    0.0104605    -0.443834    0.00823629    -0.00763    0.00451864    0.0153393
3.2543    -0.602463    0.0104087    -0.289733    0.007401    -0.099395    0.0063445    0.0148483
3.38989    -0.504588    0.0195627    -0.131356    0.033509    -0.19053    0.0197602    0.0145258
3.52548    -0.396273    0.0102927    0.0488701    0.00434508    -0.29086    0.00474636    0.014007
3.66107    -0.394435    0.008978    0.0506479    0.00746217    -0.294065    0.00490836    0.0142248
3.79666    -0.246754    0.0479518    0.293806    0.0788091    -0.34554    0.0452545    0.0136693
3.93225    -0.192965    0.0106013    0.384391    0.00314777    -0.29317    0.0058334    0.0134008
4.06785    -0.188259    0.0101293    0.389093    0.00662803    -0.29946    0.00529938    0.0136575
4.20344    -0.186196    0.0105376    0.383615    0.00261526    -0.294285    0.004    0.0137461
4.33903    -0.182831    0.0122417    0.382611    0.00201666    -0.29322    0.00473673    0.0139404
4.47462    -0.0834379    0.0106336    0.553074    0.00309951    -0.390005    0.00433806    0.0135546
4.61021    -0.0697321    0.0136808    0.556042    0.00696497    -0.387695    0.00662859    0.0138648
4.7458    0.0125058    0.0195853    0.551289    0.00487701    -0.298955    0.0187007    0.0131664
4.88139    0.0238632    0.00876594    0.551136    0.0044843    -0.293515    0.00428089    0.0132331
5.01699    0.221312    0.00814191    0.633751    0.00691773    -0.10001    0.00349605    0.0116762
5.15258    0.222315    0.00730193    0.635015    0.00372487    -0.09953    0.0027985    0.0117605
5.28817    0.328749    0.00921438    0.467126    0.00387545    -0.19726    0.00308624    0.0110304
5.42376    0.331945    0.00727687    0.466259    0.00420665    -0.196635    0.00310733    0.0111396
5.55935    0.429065    0.00797866    0.298425    0.00338811    -0.098605    0.0026491    0.0103745
5.69494    0.433596    0.00942562    0.296708    0.00468607    -0.09933    0.00320681    0.0104485
5.83054    0.435908    0.00705977    0.296471    0.00373432    -0.09823    0.0032015    0.0105251
5.96613    0.463819    0.0229644    0.277339    0.0209722    -0.1197    0.0232229    0.0105462
6.10172    0.804937    0.0150271    -0.288932    0.0284323    -0.09217    0.0157748    0.00713005
6.23731    0.809944    0.00613713    -0.295305    0.00312956    -0.09629    0.00247657    0.00703372
6.3729    0.813109    0.00549975    -0.29569    0.00282505    -0.09658    0.00213157    0.00702771
6.50849    0.81416    0.00507042    -0.294934    0.00234124    -0.096205    0.0021718    0.00700704
6.64408    0.836366    0.0341578    -0.327679    0.0602293    -0.1149    0.0347996    0.00690526
6.77968    0.914546    0.00532161    -0.465058    0.00281179    -0.193855    0.00222659    0.00599961
6.91527    0.918924    0.00638027    -0.466139    0.00307264    -0.193205    0.00200916    0.00596492
7.05086    0.920253    0.00521673    -0.46546    0.00298291    -0.19351    0.00225996    0.00593959
7.18645    0.922325    0.00456587    -0.464946    0.00267585    -0.193245    0.00233318    0.00590955
7.32204    0.926322    0.0053148    -0.46553    0.00312818    -0.192535    0.00214477    0.00588971
7.45763    0.927812    0.00470556    -0.465556    0.00317091    -0.19275    0.00208207    0.00585822
7.59323    0.98877    0.0312497    -0.580258    0.0654086    -0.1264    0.0378792    0.00540697
7.72882    1.01833    0.005047    -0.635728    0.0029352    -0.094715    0.0024192    0.00482349
7.86441    1.08429    0.0354785    -0.763242    0.0691818    -0.022065    0.0391401    0.00398049
8    1.10592    0.0030552    -0.801302    0.00160587    -0.00013    0.000968556    0.00363093
