FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
-8    -1.10817    0.00289974    -0.801098    0.0011827    5.5e-05    0.00097889    0.003645
-6    -1.07454    0.00350841    -0.806438    0.00145325    -0.000645    0.00122177    0.00469299
-4    -1.04382    0.00431012    -0.810357    0.00172798    -0.00076    0.00165224    0.00609729
-2    -1.01106    0.00477124    -0.81223    0.00190057    -0.00075    0.00159217    0.00790089
0.0001    -0.976776    0.00623003    -0.811878    0.00253084    -0.00142    0.00223967    0.0102371
0.135692    -0.975263    0.00587291    -0.811882    0.00276348    -0.00114    0.00217552    0.0104152
0.271283    -0.97483    0.00524803    -0.81275    0.00254557    -0.001145    0.00193008    0.0106222
0.406875    -0.968763    0.00619631    -0.811832    0.00275814    -0.000975    0.00241932    0.0107919
0.542466    -0.968385    0.00722887    -0.811207    0.00303105    -0.00114    0.00249106    0.0109937
0.678058    -0.965514    0.00788693    -0.811824    0.00310916    -0.00115    0.00197611    0.0111996
0.813649    -0.964184    0.0053966    -0.812001    0.00273489    -0.00145    0.0023184    0.0113852
0.949241    -0.960175    0.00652992    -0.810906    0.00350762    -0.00111    0.00246635    0.0116034
1.08483    -0.95783    0.00791919    -0.811188    0.00348872    -0.001595    0.00253815    0.0118131
1.22042    -0.955033    0.00662696    -0.81014    0.00370425    -0.001785    0.002498    0.0120628
1.35602    -0.952388    0.00676849    -0.810772    0.00303845    -0.001235    0.0024256    0.0122472
1.49161    -0.949245    0.00705261    -0.809474    0.00382141    -0.000775    0.00313339    0.0124936
1.6272    -0.945972    0.00707227    -0.809621    0.00445763    -0.00236    0.00312176    0.0127213
1.76279    -0.941792    0.00719361    -0.807873    0.00386644    -0.00208    0.00280377    0.0129834
1.89838    -0.939913    0.00719489    -0.807484    0.00451628    -0.00191    0.00304128    0.0132459
2.03397    -0.934721    0.00933516    -0.805125    0.00893575    0.0006    0.00603697    0.0134844
2.16956    -0.934217    0.0075583    -0.80747    0.00405638    -0.00118    0.00334254    0.0137056
2.30516    -0.932292    0.00963391    -0.806299    0.00590088    -0.002435    0.00403727    0.0139853
2.44075    -0.925386    0.011553    -0.803422    0.00753817    -0.003645    0.00485415    0.0142941
2.57634    -0.684762    0.00811005    -0.424122    0.00439327    -0.20848    0.00417847    0.014212
2.71193    -0.701129    0.00825355    -0.446054    0.00499405    -0.22249    0.0045321    0.0141814
2.84752    -0.699592    0.0102609    -0.4448    0.00819424    -0.22293    0.00585129    0.0144314
2.98311    -0.660761    0.0340108    -0.397907    0.0517094    -0.236745    0.0315756    0.0149832
3.11871    -0.506803    0.0155882    -0.197795    0.0173552    -0.402435    0.0103191    0.0136105
3.2543    -0.447372    0.0438932    -0.106736    0.0712085    -0.45472    0.0416769    0.0135673
3.38989    -0.40317    0.0103646    -0.0427726    0.00899294    -0.49116    0.00713035    0.013409
3.52548    -0.276819    0.0418255    0.160973    0.0683159    -0.60959    0.0398229    0.0127229
3.66107    -0.192376    0.0121978    0.293434    0.00563625    -0.682945    0.00862892    0.0123887
3.79666    -0.174631    0.00899122    0.314572    0.00745699    -0.67103    0.00512192    0.0126492
3.93225    -0.0758281    0.00911165    0.314737    0.00620295    -0.57272    0.00392353    0.0122026
4.06785    0.00131501    0.00764177    0.465749    0.0029346    -0.48817    0.00452726    0.0116405
4.20344    0.00357911    0.00759253    0.466167    0.00289808    -0.488555    0.00420425    0.0117296
4.33903    0.0534505    0.0507856    0.394103    0.0800907    -0.44617    0.0471249    0.0115972
4.47462    0.116626    0.00834871    0.299372    0.00185756    -0.39074    0.00341612    0.0111968
4.61021    0.164084    0.0440163    0.260858    0.0376257    -0.344825    0.0437523    0.0111574
4.7458    0.222536    0.00769173    0.215448    0.0018593    -0.29119    0.00376748    0.0107464
4.88139    0.253856    0.0400331    0.215262    0.00253983    -0.26121    0.0420404    0.0106469
5.01699    0.31722    0.00809736    0.215703    0.00240784    -0.194755    0.00334009    0.0102301
5.15258    0.319275    0.00616671    0.21519    0.00295449    -0.19447    0.00302764    0.0103494
5.28817    0.338395    0.014585    0.21487    0.00283527    -0.209495    0.010089    0.0104727
5.42376    0.421702    0.00801971    0.214895    0.00324326    -0.0983    0.00261677    0.00957014
5.55935    0.424881    0.00548195    0.213814    0.0034248    -0.098465    0.00265425    0.00963125
5.69494    0.428378    0.00635553    0.213224    0.0030665    -0.099115    0.00259577    0.00969173
5.83054    0.618857    0.00673841    0.0490077    0.00333701    0.097945    0.00252947    0.00809577
5.96613    0.620497    0.00548474    0.0489187    0.00278461    0.09807    0.00234256    0.00811222
6.10172    0.649361    0.00530195    0.013455    0.00373351    0.07624    0.00273082    0.0082316
6.23731    0.681338    0.0334998    -0.0438946    0.0657677    0.043645    0.0373884    0.00787159
6.3729    0.722523    0.00652536    -0.119964    0.00345709    0.00037    0.00236286    0.00737862
6.50849    0.723443    0.00540516    -0.119605    0.00261406    0.00067    0.00238927    0.00739159
6.64408    0.738935    0.00831995    -0.139876    0.0108273    0.01261    0.00568004    0.00749073
6.77968    0.744033    0.00540776    -0.144124    0.00398043    0.0149    0.00231355    0.00752471
6.91527    0.856937    0.0395256    -0.351305    0.0816352    0.061125    0.0460107    0.00607136
7.05086    0.912532    0.00494741    -0.461422    0.0028613    -0.001095    0.00166425    0.00563173
7.18645    0.915226    0.00415069    -0.460783    0.00213887    -0.000465    0.00163937    0.0056062
7.32204    0.918584    0.00509189    -0.462318    0.00279474    -0.00147    0.00193173    0.00559744
7.45763    0.920252    0.00430815    -0.460963    0.00281283    -0.001515    0.00199713    0.00556004
7.59323    0.922612    0.00434315    -0.460992    0.00264584    -0.00112    0.00190541    0.00553432
7.72882    0.935928    0.0294812    -0.482966    0.0560461    0.012155    0.0324416    0.00544026
7.86441    1.01694    0.0039314    -0.632487    0.00291129    0.096995    0.00186513    0.00468545
8    1.01853    0.00416826    -0.631293    0.00276562    0.09729    0.00186906    0.00462943
