FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
-8    -1.10719    0.00333497    -0.802444    0.00156505    -0.00097    0.0010388    0.00359263
-6    -1.07392    0.00361309    -0.807482    0.00136402    -0.00078    0.00102548    0.00472854
-4    -1.04038    0.0044618    -0.811443    0.00177293    -0.001785    0.00142479    0.00619044
-2    -1.00786    0.00572359    -0.813209    0.00260768    -0.002095    0.0017606    0.00800407
0.0001    -0.973979    0.00668542    -0.813392    0.0027696    -0.0031    0.00191898    0.0102552
0.135692    -0.971983    0.0052264    -0.813585    0.00244282    -0.00318    0.00225002    0.0104153
0.271283    -0.967694    0.00631266    -0.813062    0.00303724    -0.003385    0.0023949    0.0105974
0.406875    -0.964633    0.00812735    -0.812516    0.00281632    -0.003845    0.0021834    0.0107666
0.542466    -0.962912    0.00809216    -0.812874    0.00268645    -0.00416    0.0019829    0.0109473
0.678058    -0.958833    0.00752432    -0.811772    0.00324542    -0.004325    0.00258324    0.0111397
0.813649    -0.956666    0.00903933    -0.811715    0.00437041    -0.00464    0.00275688    0.0113383
0.949241    -0.954576    0.00677014    -0.811794    0.00331514    -0.00461    0.0021273    0.0115178
1.08483    -0.954464    0.00640947    -0.812297    0.0034763    -0.00298    0.00247429    0.0117118
1.22042    -0.948923    0.00741185    -0.811315    0.00344796    -0.004355    0.00270236    0.0119133
1.35602    -0.948862    0.0076106    -0.811612    0.00353116    -0.004815    0.00284421    0.0121326
1.49161    -0.945436    0.00797004    -0.810953    0.00373296    -0.00475    0.00360486    0.0123353
1.6272    -0.941574    0.00707437    -0.810088    0.0041696    -0.006035    0.00309314    0.0125548
1.76279    -0.939201    0.00852978    -0.80976    0.00503931    -0.005795    0.00359746    0.0127711
1.89838    -0.937029    0.00818685    -0.809582    0.00460915    -0.005785    0.00346122    0.0129972
2.03397    -0.92964    0.0081865    -0.807037    0.00554078    -0.00701    0.00375365    0.0132542
2.16956    -0.929359    0.00862136    -0.808103    0.00577705    -0.006475    0.0042823    0.0134651
2.30516    -0.919371    0.0109051    -0.802181    0.00859484    -0.009835    0.0055133    0.0137661
2.44075    -0.887304    0.0112613    -0.766838    0.00980252    -0.032605    0.00573958    0.0143659
2.57634    -0.851191    0.0367513    -0.706998    0.0635043    -0.06709    0.0367334    0.0143061
2.71193    -0.802137    0.0102964    -0.629632    0.00840756    -0.11029    0.00560521    0.0140732
2.84752    -0.802974    0.0119645    -0.632181    0.00844813    -0.108805    0.00620086    0.0142629
2.98311    -0.61764    0.0235223    -0.31563    0.0516167    -0.09593    0.0280328    0.0137543
3.11871    -0.493772    0.0109303    -0.205717    0.00777251    -0.2074    0.00544036    0.0131311
3.2543    -0.488662    0.0121644    -0.206591    0.00759066    -0.20855    0.00639394    0.0133733
3.38989    -0.38232    0.00922177    -0.0317597    0.00635718    -0.309185    0.00496533    0.0131529
3.52548    -0.369188    0.0177868    -0.0296856    0.0056787    -0.30511    0.011119    0.0134042
3.66107    -0.185024    0.029576    0.105196    0.0474658    -0.29527    0.0277192    0.0122085
3.79666    -0.166073    0.00816879    0.124204    0.00330743    -0.309805    0.00438899    0.0122882
3.93225    -0.164615    0.0114947    0.124082    0.00271599    -0.30965    0.00581614    0.0124003
4.06785    -0.0616333    0.00929631    0.297556    0.00234622    -0.408575    0.00462581    0.0117538
4.20344    0.0110348    0.0314744    0.297003    0.00197418    -0.477935    0.0336314    0.0114359
4.33903    0.113561    0.0186624    0.29865    0.00233554    -0.58344    0.0178948    0.0105062
4.47462    0.119072    0.00674238    0.299156    0.00421154    -0.58988    0.00360182    0.0104894
4.61021    0.122623    0.00855212    0.298506    0.00288053    -0.58934    0.00335737    0.0105494
4.7458    0.124361    0.00734872    0.299246    0.00246522    -0.590125    0.00273416    0.0106178
4.88139    0.128046    0.00653361    0.299149    0.00251819    -0.58946    0.00311182    0.0107305
5.01699    0.206925    0.0433728    0.234344    0.0338144    -0.51363    0.0407505    0.0104085
