FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
-8    -1.10756    0.00329199    -0.800263    0.00169279    -0.00011    0.000995188    0.00342333
-6    -1.07579    0.00373907    -0.806246    0.00158661    0.000265    0.00119207    0.00448474
-4    -1.0437    0.00412487    -0.810088    0.00152438    -5e-05    0.00156445    0.00589835
-2    -1.01099    0.00569379    -0.811993    0.00184939    0.000165    0.00150134    0.00773472
0.0001    -0.976709    0.00643364    -0.811526    0.00254202    8.5e-05    0.00205159    0.0100884
0.135692    -0.974297    0.00651486    -0.811742    0.00292374    0.000165    0.00217118    0.0102742
0.271283    -0.97181    0.00740442    -0.810385    0.00383656    0.000395    0.00261586    0.0104713
0.406875    -0.969391    0.00653432    -0.810217    0.0032838    0.00065    0.00269444    0.0106736
0.542466    -0.965472    0.00692492    -0.809596    0.003561    4e-05    0.00259247    0.010862
0.678058    -0.963466    0.00623632    -0.81021    0.00340207    0.00051    0.0026594    0.0110531
0.813649    -0.961675    0.00740662    -0.810383    0.00323783    -0.00013    0.00253043    0.0112745
0.949241    -0.960777    0.00670822    -0.810869    0.0030679    -0.000505    0.00230244    0.0114688
1.08483    -0.950513    0.00946019    -0.806338    0.00700907    -0.00059    0.00457623    0.0117424
1.22042    -0.954166    0.00661068    -0.809404    0.00377722    0.000745    0.00267745    0.0119106
1.35602    -0.947231    0.0105917    -0.804776    0.00968908    -0.00197    0.00670143    0.0121821
1.49161    -0.946186    0.00847297    -0.807955    0.00434173    0.000865    0.00301132    0.0123699
1.6272    -0.901067    0.0166905    -0.761615    0.0159502    0.004515    0.00942064    0.0131438
1.76279    -0.879901    0.0391829    -0.730982    0.0515484    -0.014395    0.0306091    0.0134404
1.89838    -0.831842    0.00962799    -0.665863    0.0058889    -0.04987    0.0038837    0.0135656
2.03397    -0.820735    0.0123039    -0.655517    0.0101198    -0.055175    0.0075712    0.0139384
2.16956    -0.797356    0.0117567    -0.605396    0.00983324    -0.08531    0.00625051    0.0133902
2.30516    -0.692932    0.00787197    -0.439191    0.00440497    -0.178835    0.00348805    0.0131063
2.44075    -0.690525    0.00820849    -0.439132    0.00470708    -0.17888    0.00319658    0.01331
2.57634    -0.683177    0.0109112    -0.434489    0.0078079    -0.18095    0.00391216    0.0136082
2.71193    -0.643569    0.0540999    -0.379075    0.0797564    -0.21207    0.0448714    0.0136215
2.84752    -0.568771    0.0116535    -0.265516    0.00767391    -0.275885    0.00454236    0.0134964
2.98311    -0.460838    0.0774499    -0.0776545    0.144315    -0.277375    0.021582    0.0129721
3.11871    -0.389932    0.00828059    0.0471005    0.00442435    -0.29153    0.00355234    0.0125191
3.2543    -0.38582    0.00834412    0.0458386    0.00350474    -0.29046    0.00561924    0.0127342
3.38989    -0.286659    0.00935454    0.047947    0.00408383    -0.192895    0.00381939    0.0123493
3.52548    -0.281421    0.0077896    0.0500842    0.00383771    -0.19226    0.00376894    0.0125276
3.66107    -0.278373    0.00768295    0.0499823    0.00415363    -0.192685    0.00409628    0.0126843
3.79666    -0.110891    0.0448068    0.33577    0.0719829    -0.361095    0.0408884    0.01176
3.93225    -0.076905    0.00902217    0.386019    0.00203477    -0.38742    0.00361505    0.0115835
4.06785    -0.0729096    0.00773191    0.385747    0.00193591    -0.38699    0.00375199    0.0116908
4.20344    -0.0696341    0.00801577    0.385581    0.00205284    -0.387155    0.00411184    0.0118547
4.33903    0.027433    0.00868636    0.380887    0.00493021    -0.48385    0.00737021    0.0114898
4.47462    0.0526011    0.0361348    0.380121    0.00408283    -0.464165    0.0353088    0.0115231
4.61021    0.135843    0.00966777    0.380059    0.00464806    -0.385665    0.00442171    0.0109807
4.7458    0.134937    0.010724    0.381714    0.00465136    -0.385905    0.00433586    0.0110981
4.88139    0.140051    0.00888877    0.379198    0.00429047    -0.384765    0.00454131    0.0112222
5.01699    0.241769    0.00902584    0.381933    0.00435242    -0.292395    0.00419198    0.0101423
5.15258    0.244494    0.00770917    0.380261    0.00377547    -0.290935    0.00331467    0.01022
5.28817    0.275486    0.0242725    0.360122    0.0224009    -0.268195    0.0254785    0.0104329
5.42376    0.343189    0.00791476    0.295375    0.00436906    -0.19352    0.00360342    0.00971542
5.55935    0.44412    0.0132066    0.125249    0.0110979    -0.10324    0.0109853    0.0094994
5.69494    0.531028    0.00656152    0.125506    0.0045479    -0.19342    0.00335538    0.0087716
5.83054    0.617904    0.0264519    0.0494178    0.0249227    -0.27763    0.0288387    0.00811234
5.96613    0.631543    0.00755897    0.0395855    0.0047522    -0.289055    0.00362398    0.00798944
6.10172    0.633022    0.00826792    0.038412    0.00689421    -0.28784    0.0042284    0.00800845
6.23731    0.635498    0.00746557    0.0398116    0.00530022    -0.28972    0.00356147    0.00803406
6.3729    0.724603    0.00539498    -0.121254    0.00254091    -0.19615    0.00172554    0.007058
6.50849    0.740414    0.0300827    -0.144722    0.0559625    -0.20782    0.0321163    0.00701851
6.64408    0.82146    0.00571597    -0.294245    0.00322851    -0.294515    0.00255901    0.00637067
6.77968    0.986017    0.0398614    -0.604744    0.0783706    -0.11534    0.045164    0.00502891
6.91527    1.0905    0.00306848    -0.803906    0.00147688    -0.000215    0.000978532    0.00395037
7.05086    1.09226    0.00368702    -0.803228    0.00149481    -0.000225    0.000916856    0.00388248
7.18645    1.09439    0.00257017    -0.803364    0.00133752    -0.000105    0.00100386    0.00380706
7.32204    1.09617    0.00316525    -0.802641    0.00142965    -1.5e-05    0.00104213    0.00374617
7.45763    1.09939    0.00320574    -0.802392    0.00151235    -0.000105    0.00102114    0.00366865
7.59323    1.10152    0.00241632    -0.802162    0.00131759    -0.00022    0.00100205    0.00361004
7.72882    1.10325    0.00273596    -0.801464    0.00133637    3.5e-05    0.000928722    0.00353764
7.86441    1.10579    0.00338467    -0.801151    0.0015175    -0.000115    0.000894721    0.00348009
8    1.10863    0.00278084    -0.800877    0.00129099    0.000195    0.00101278    0.00341765
