-10	360.213591163036	0.111922088944798
-9.62963	359.559429819224	0.112647141400675
-9.25927	358.929892696151	0.122773676221706
-8.8889	359.743273690728	11.1383338478185
-8.51853	364.577741744932	33.4583094868806
-8.14817	376.370079623326	39.3672232124508
-7.7778	403.100813236368	62.1947301847993
-7.40743	443.130727397324	81.1957708203447
-7.03707	558.542944159883	93.9917476383104
-6.6667	679.159136188194	88.926706184023
-6.29633	825.674974354361	91.5761843195137
-5.92597	844.772904379108	88.861963261808
-5.5556	925.267601181439	75.1545298934321
-5.18523	895.355393757151	75.5968483896032
-4.81487	879.995910813612	61.1108257963248
-4.4445	767.621518248402	74.625576586658
-4.07413	574.763013281835	90.2710155769135
-3.70377	503.274993389051	72.3689043578866
-3.3334	402.670719215962	51.4901144732243
-2.96303	369.185640903957	18.8446120508954
-2.59267	357.941310093049	13.5841474207527
-2.2223	354.528247698968	10.17793522125
-1.85193	353.017629278264	0.623265805247794
-1.48157	352.453052065961	0.535058213916495
-1.1112	351.941714575699	0.434444078789037
-0.740833	351.646072112574	0.384025848756465
-0.370467	351.443548506012	0.350106760738964
-0.0001	351.322266894383	0.246081463912394
2	351.410449740041	0.227608435340304
4	352.505281423682	0.192819778187185
6	354.367253635	0.150443395669536
8	356.94791417599	0.138073058414906
