0.0001	1209.53027295182	0.240201375473069
0.322677	1209.49915141441	0.262106405701742
0.645255	1209.39135572407	0.29916527435602
0.967832	1209.35106816118	0.242503870721027
1.29041	1209.19079709704	0.335664123741866
1.61299	1209.05426416078	0.290042779831689
1.93556	1208.81279095387	0.426057194803186
2.25814	1208.61666799475	0.464997978059425
2.58072	1208.12938939479	0.884441909665674
2.9033	1207.5801322151	1.28421385556339
3.22587	1207.19330548832	1.49438139168579
3.54845	1206.28802771348	3.86622938749071
3.87103	1204.33757506123	12.9166258653829
4.19361	1200.47062590013	15.9425716994448
4.51618	1190.35095538387	27.4820842500701
4.83876	1152.03955655433	32.3376918062502
5.16134	1107.09439288967	40.459839610589
5.48392	1058.5211476408	77.4604613881969
5.80649	919.049195321407	94.3389098758055
6.12907	844.17640757193	111.72646034097
6.45165	649.726779122084	113.844916498647
6.77423	515.125165831548	114.312312391698
7.0968	463.100959648389	82.6688686837065
7.41938	392.371958820062	80.9587428618813
7.74196	379.997919083679	45.7143173147414
8.06454	363.227732393309	22.9394375638171
8.38711	360.280009376001	15.2415144608488
8.70969	358.036150464444	1.66510981951058
9.03227	358.559148463284	0.0873185913452686
9.35485	359.097859135903	0.0994028572008053
9.67742	359.663794761642	0.0873326796737327
10	360.234538426281	0.0730274973443047
