-8	396.024521025724	0.202839911515513
-6	393.040035437936	0.246175619430003
-4	391.523900324413	0.298101280830131
-2	392.177134235228	0.395833055162295
0.0001	397.400035135814	0.803953095827249
0.296393	400.979345188123	14.4585700915948
0.592685	427.163321864696	35.1910374811352
0.888978	509.863526127752	79.8326689661178
1.18527	765.773679322223	82.2854298720804
1.48156	955.276317531132	75.3177942316609
1.77786	1017.2911111582	48.2098058540284
2.07415	1019.51790411206	41.9808682753935
2.37044	993.77449207436	49.2360725096839
2.66673	853.525465055668	62.9293400811576
2.96303	649.568362168572	99.9015673517376
3.25932	494.326523387499	82.6215727119608
3.55561	435.63764413412	36.3448039465829
3.8519	394.412311028995	26.6415077287852
4.1482	395.270002242028	15.3148906616829
4.44449	391.797242114576	0.2464154334589
4.74078	391.93041473607	0.23953907485605
5.03707	392.143275327978	0.245266016327589
5.33337	392.368669422115	0.241372836657394
5.62966	392.666468146599	0.23137544054175
5.92595	392.969904744525	0.207194837022976
6.22224	393.319844603764	0.218064356686374
6.51854	393.655809641847	0.217516976377072
6.81483	394.131844448811	0.278875047447947
7.11112	394.545721375974	0.234646684770731
7.40741	394.986065731475	0.203584267603832
7.70371	395.499034452801	0.239251419761511
8	396.042533548392	0.208834294284717
