0.0001	0.000499116822223678	0.005490251081295
0.258161	0.00937276019532248	0.00544469970617705
0.516223	0.0177212569345615	0.00543257195189851
0.774284	0.0271338491443252	0.00532393727229043
1.03235	0.0362423807467632	0.00516393575639603
1.29041	0.0458145694184581	0.00526707888435592
1.54847	0.0554751221161802	0.00563936507033286
1.80653	0.0683969593261685	0.00854572947209832
2.06459	0.0955650331353697	0.0340425805894342
2.32265	0.189277683666136	0.0498267153782757
2.58071	0.383194488358749	0.0954834358401315
2.83877	0.673406682218622	0.0738928411671741
3.09684	0.999544265758461	0.140500067445922
3.3549	1.08300488883481	0.064387214485181
3.61296	1.14787783170468	0.0498178493468965
3.87102	1.17144208666794	0.0238412554053865
4.12908	1.18680467375381	0.00727299418655405
4.38714	1.19394759466003	0.000996487140836805
4.6452	1.20145742434852	0.000855686591247143
4.90326	1.2086858832131	0.00115913030907946
5.16133	1.215885464749	0.00111903536533753
5.41939	1.22321761574738	0.000848047733401255
5.67745	1.23022366709164	0.000826951851007459
5.93551	1.23743294365232	0.000865777331183465
6.19357	1.2447605138382	0.000828653181108659
6.45163	1.25187934742057	0.00082966183395431
6.70969	1.25899337235401	0.000731167017479103
6.96775	1.26608220913788	0.000927354455443054
7.22582	1.27338675424891	0.000836536481977239
7.48388	1.2806344886692	0.000812652830651378
7.74194	1.28771137596428	0.00070245798638985
8	1.29502560526456	0.000559611026825151
