FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
-8    -1.3116    0.00485995    -0.71868    0.00390474    -0.000185    0.00245602    0.0194637
-6    -1.24973    0.00790474    -0.724066    0.00511383    -0.000385    0.00293735    0.0229021
-4    -1.18955    0.00831686    -0.726532    0.0056623    -0.000575    0.00333476    0.0273625
-2    -1.12152    0.0119061    -0.722236    0.00642147    -0.00088    0.00455364    0.0330839
0.0001    -1.03769    0.0139434    -0.701293    0.0147218    -0.001125    0.0103428    0.0406564
0.296393    -1.02702    0.0159781    -0.701693    0.0111492    0.000575    0.00889989    0.0418663
0.592685    -0.796283    0.0857249    -0.409683    0.112975    -0.053435    0.044543    0.0424316
0.888978    -0.370925    0.0340561    0.176983    0.0432339    0.01785    0.0271114    0.0410263
1.18527    -0.140563    0.0123723    0.491759    0.00514071    0.00241    0.00692636    0.0395435
1.48156    -0.0406117    0.0384102    0.488082    0.00700019    0.08026    0.0310218    0.0395857
1.77786    0.000186809    0.0150823    0.488303    0.00931814    0.09702    0.0104686    0.0397604
2.07415    0.213928    0.0166554    0.413299    0.00763458    0.097025    0.0107698    0.0383851
2.37044    0.443141    0.0489842    0.257483    0.052988    -0.06201    0.0389178    0.0367678
2.66673    0.647322    0.0169595    0.0325417    0.0145569    0.09517    0.00923816    0.0348859
2.96303    0.822295    0.0490667    -0.206323    0.0705961    -0.055405    0.042404    0.0331088
3.25932    1.1662    0.00817805    -0.72578    0.00578569    0.000185    0.00400587    0.029313
3.55561    1.17278    0.00894205    -0.725914    0.00589505    -4.5e-05    0.00351415    0.028491
3.8519    1.18423    0.00623056    -0.726673    0.00448082    0.000135    0.00450284    0.0277528
4.1482    1.19235    0.00905764    -0.725534    0.00522816    -0.000205    0.00399459    0.0269809
4.44449    1.20093    0.00781324    -0.725471    0.00512794    0.00037    0.00419113    0.0262797
4.74078    1.21217    0.00778084    -0.727355    0.00440639    -0.00029    0.00329673    0.02559
5.03707    1.22219    0.00768727    -0.726474    0.00459836    -0.000935    0.00318662    0.0249317
5.33337    1.22982    0.00853245    -0.72515    0.00561845    -0.000395    0.00298123    0.0242744
5.62966    1.23949    0.00767856    -0.724828    0.00482036    0.000125    0.00336758    0.023672
5.92595    1.24713    0.00722288    -0.724775    0.00514116    0.00064    0.00334931    0.0230725
6.22224    1.25774    0.00680682    -0.724501    0.0039896    0.00038    0.00298464    0.0224811
6.51854    1.26518    0.00656131    -0.722487    0.00407213    0.000455    0.00397482    0.0219688
6.81483    1.27419    0.00641349    -0.723105    0.00426722    -8e-05    0.00325785    0.0214195
7.11112    1.28354    0.00585204    -0.72174    0.00483039    -0.000125    0.00281081    0.0208828
7.40741    1.29314    0.00563032    -0.721401    0.00366738    6.5e-05    0.00235096    0.0203911
7.70371    1.30102    0.00620565    -0.72053    0.00312525    0.000195    0.00282103    0.0199107
8    1.31065    0.0055519    -0.718778    0.00376716    9e-05    0.00284419    0.0194536
