FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
-8    -1.31103    0.00542074    -0.71952    0.00395077    -0.0008    0.00276993    0.0195789
-6    -1.24889    0.00709618    -0.724095    0.00481577    -5e-05    0.00291848    0.0230667
-4    -1.18865    0.00842644    -0.726813    0.0049538    -0.000935    0.0037861    0.0275833
-2    -1.12105    0.0104258    -0.721739    0.00685524    -0.002385    0.00488524    0.033322
0.0001    -1.03888    0.0150672    -0.705076    0.0110076    -0.00584    0.00815364    0.0407611
0.296393    -0.98244    0.0534604    -0.640626    0.0705281    0.03338    0.0460944    0.042019
0.592685    -0.901516    0.0226363    -0.544249    0.0219303    0.083385    0.0140938    0.043109
0.888978    -0.646867    0.0465006    -0.221191    0.0696632    -0.069655    0.0388828    0.0425443
1.18527    -0.251366    0.02322    0.204155    0.0258405    0.094605    0.0181854    0.0412162
1.48156    0.0724835    0.0175594    0.421337    0.00556219    0.185115    0.016056    0.0392187
1.77786    0.293006    0.0130221    0.417262    0.00713627    0.376165    0.00734602    0.0380361
2.07415    0.308198    0.0152808    0.414846    0.0119862    0.37558    0.00660652    0.0380375
2.37044    0.424775    0.013214    0.266636    0.0109511    0.28573    0.00765732    0.0372288
2.66673    0.603745    0.0538196    0.0394986    0.0757545    0.32133    0.0481517    0.0364721
2.96303    0.954305    0.0101946    -0.416121    0.00800385    0.189235    0.00490852    0.0322332
3.25932    1.06434    0.00841448    -0.571541    0.00510216    0.09552    0.00386712    0.0305193
3.55561    1.07185    0.00805128    -0.570654    0.00562018    0.095465    0.00429389    0.0297796
3.8519    1.18177    0.00902344    -0.726058    0.00522191    0.001235    0.00409219    0.0279439
4.1482    1.19345    0.00868912    -0.726975    0.00559478    0.00082    0.00332492    0.0271961
4.44449    1.20173    0.00823008    -0.726643    0.00537031    -2.5e-05    0.00342025    0.0265067
4.74078    1.21107    0.00852851    -0.726085    0.00461546    0.00035    0.00338932    0.0257581
5.03707    1.218    0.00707962    -0.724433    0.00509167    0.000645    0.00372058    0.0251161
5.33337    1.22713    0.00659483    -0.724716    0.00413595    0.00051    0.00304383    0.0244503
5.62966    1.23888    0.00702972    -0.724896    0.00462416    0.00039    0.00351325    0.023822
5.92595    1.24752    0.00636415    -0.724369    0.00332199    0.00062    0.00316869    0.0232083
6.22224    1.2572    0.00698074    -0.723936    0.00338543    -0.000135    0.00359625    0.0226633
6.51854    1.26341    0.00701832    -0.721663    0.00412617    0.0003    0.00315198    0.0221023
6.81483    1.27488    0.00661111    -0.722742    0.00460946    -0.000225    0.00250612    0.0215365
7.11112    1.28245    0.00675462    -0.72231    0.00474693    2e-05    0.0027676    0.0210205
7.40741    1.2924    0.00556255    -0.720637    0.00391261    0.00098    0.002717    0.0205269
7.70371    1.30058    0.00583294    -0.720298    0.00390344    0.000445    0.00300428    0.0200151
8    1.31128    0.0055451    -0.718946    0.00379523    0.000215    0.00239009    0.0195888
