FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
-8    -1.30496    0.00551642    -0.720419    0.00352082    0.00054    0.00327542    0.0199423
-6    -1.24446    0.00744696    -0.725616    0.00475283    0.000545    0.00344808    0.0235713
-4    -1.17931    0.00660532    -0.726774    0.00568511    0.00203    0.00373485    0.0282056
-2    -1.11206    0.0111816    -0.721999    0.00662041    0.00272    0.0045606    0.0340581
0.0001    -1.02675    0.0154178    -0.70072    0.0112028    0.003865    0.0126527    0.0417032
0.296393    -0.905584    0.0180059    -0.554158    0.012648    0.10381    0.0102508    0.0424762
0.592685    -0.784779    0.0139603    -0.47844    0.00942349    0.00714    0.00816856    0.0432322
0.888978    -0.584357    0.127065    -0.266077    0.153016    0.048005    0.046667    0.0436535
1.18527    -0.0954916    0.0474609    0.404911    0.0711925    0.227445    0.0447543    0.0408276
1.48156    -0.0187099    0.0158525    0.483241    0.00885211    0.27794    0.0106824    0.0407179
1.77786    0.0976245    0.0163134    0.483038    0.010705    0.185605    0.0104279    0.0401087
2.07415    0.455548    0.0526128    0.282169    0.0701868    0.242755    0.0444162    0.0374683
2.37044    0.528216    0.0147121    0.193326    0.0103693    0.191345    0.00676164    0.0367874
2.66673    0.647757    0.0114924    0.0422722    0.00787257    0.282    0.0051597    0.0355226
2.96303    0.854952    0.0123541    -0.25956    0.00982575    0.28254    0.00681641    0.0334704
3.25932    1.01701    0.0506662    -0.506472    0.0745442    0.133685    0.0456289    0.0315866
3.55561    1.16685    0.00788604    -0.726683    0.00433763    -0.001155    0.00392966    0.0293518
3.8519    1.17628    0.010283    -0.726921    0.00624876    -0.002125    0.00371895    0.0285915
4.1482    1.1868    0.00779536    -0.726899    0.00444078    -0.002335    0.00409042    0.0278185
4.44449    1.19572    0.00883919    -0.726823    0.0048672    -0.00084    0.00418711    0.0270706
4.74078    1.20518    0.0083414    -0.726993    0.00495101    -0.00089    0.00364148    0.0263469
5.03707    1.21549    0.00733498    -0.727026    0.00410169    -0.00192    0.00369169    0.0256467
5.33337    1.22528    0.00849668    -0.726889    0.00501714    -0.00121    0.00340124    0.0250006
5.62966    1.23441    0.00819744    -0.72599    0.00471645    -0.00049    0.00303025    0.0243396
5.92595    1.24256    0.00861921    -0.725509    0.00486505    -0.00114    0.00305948    0.0237333
6.22224    1.25109    0.00726624    -0.72469    0.00500278    -0.00031    0.00307553    0.0231451
6.51854    1.25908    0.00784723    -0.724615    0.00476044    -0.001245    0.0031259    0.0225417
6.81483    1.26913    0.0073972    -0.723731    0.00495087    -0.00018    0.00304099    0.0219791
7.11112    1.27791    0.00505425    -0.723858    0.00376687    -0.001005    0.00363885    0.0214712
7.40741    1.28849    0.00594114    -0.722723    0.00408271    -0.00053    0.00288948    0.0209345
7.70371    1.29783    0.00541019    -0.722759    0.00407166    -0.000755    0.00261175    0.0204192
8    1.3063    0.00649524    -0.72038    0.00390782    -0.000605    0.00323268    0.0199494
