FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
-8    -1.31098    0.00604412    -0.72009    0.00362938    0.000555    0.00269411    0.0193811
-6    -1.25159    0.00773293    -0.726222    0.00418321    0.000785    0.00367049    0.0229125
-4    -1.18825    0.00732561    -0.727878    0.00514239    0.000595    0.00343107    0.0273569
-2    -1.11936    0.0113227    -0.723381    0.00669546    0.00119    0.0037708    0.0330723
0.0001    -1.04177    0.0158325    -0.708576    0.0120213    0.004415    0.00864069    0.040629
0.296393    -0.813323    0.0149843    -0.414044    0.0097141    -0.183215    0.00928803    0.0411019
0.592685    -0.73935    0.0544628    -0.32755    0.0735477    -0.133015    0.0446011    0.0422616
0.888978    -0.35518    0.0157193    0.186988    0.00866428    -0.180155    0.00796035    0.0406474
1.18527    -0.124834    0.0136524    0.40577    0.0114235    -0.178715    0.00731164    0.0398667
1.48156    0.0965903    0.0130753    0.484264    0.00721492    -0.36834    0.00610507    0.038746
1.77786    0.185473    0.0484246    0.484453    0.00955217    -0.29789    0.0436656    0.0385293
2.07415    0.340088    0.0160414    0.33439    0.00813814    -0.1748    0.0109346    0.0378021
2.37044    0.552715    0.0143245    0.184111    0.00978826    0.01284    0.00716201    0.0360632
2.66673    0.66613    0.0127526    0.0325692    0.00912278    0.107275    0.00653763    0.0351007
2.96303    0.878426    0.0224168    -0.264587    0.0324174    0.279845    0.0203526    0.0323836
3.25932    1.06104    0.0311952    -0.547584    0.0509588    0.10868    0.0299581    0.0302679
3.55561    1.08316    0.0084403    -0.571658    0.00570193    0.094715    0.0043232    0.0293733
3.8519    1.0909    0.00992017    -0.570054    0.00448932    0.0944    0.00394493    0.0286216
4.1482    1.10254    0.00806746    -0.571254    0.00519512    0.09512    0.00425683    0.0280286
4.44449    1.10765    0.00856031    -0.570079    0.00445491    0.09485    0.00401342    0.027404
4.74078    1.21084    0.00823927    -0.727392    0.0042763    -0.00044    0.00352546    0.025595
5.03707    1.22032    0.00875744    -0.72702    0.00559668    -0.000685    0.00361864    0.0248981
5.33337    1.22858    0.007192    -0.727168    0.00430521    -9.5e-05    0.00320854    0.0242595
5.62966    1.2396    0.00582969    -0.726697    0.00421802    -0.000785    0.0032642    0.0236562
5.92595    1.24699    0.00663357    -0.725325    0.00396514    0.00051    0.00393445    0.023014
6.22224    1.25626    0.00717246    -0.725597    0.00381194    -0.000965    0.00323304    0.0224627
6.51854    1.26573    0.00820862    -0.72385    0.00569636    -0.001235    0.00325937    0.0219057
6.81483    1.27743    0.00601909    -0.724573    0.00406739    5.5e-05    0.00314773    0.0213814
7.11112    1.28561    0.00681027    -0.723831    0.00399762    -0.000175    0.00318875    0.0208645
7.40741    1.29325    0.0061017    -0.722131    0.00397761    -0.000415    0.00273021    0.0203143
7.70371    1.30373    0.00593618    -0.721596    0.00389928    -0.00037    0.00276913    0.0198939
8    1.31296    0.00566102    -0.720774    0.00419977    0.00053    0.00276208    0.0194048
