FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
-8    -1.31077    0.00647693    -0.721623    0.00400691    8.5e-05    0.00274573    0.0194445
-6    -1.24974    0.00642195    -0.725625    0.00492761    -0.0002    0.00327261    0.0229812
-4    -1.18958    0.00884809    -0.728313    0.00503088    9.5e-05    0.00354432    0.027509
-2    -1.1209    0.00949093    -0.723093    0.00658437    -0.001095    0.00564887    0.0333337
0.0001    -1.03976    0.0140026    -0.708043    0.0100569    -0.00389    0.00757053    0.0410162
0.296393    -0.959579    0.0507436    -0.608139    0.071233    -0.06342    0.0448176    0.0421924
0.592685    -0.685852    0.0154435    -0.255832    0.00908309    -0.1008    0.00942523    0.0421441
0.888978    -0.663863    0.0188312    -0.245548    0.0149952    -0.10139    0.0104409    0.0431967
1.18527    -0.285088    0.0850403    0.206987    0.124547    -0.43443    0.0780346    0.0417529
1.48156    0.0756456    0.0135791    0.568511    0.0089947    -0.38302    0.00729021    0.0391729
1.77786    0.299367    0.0128764    0.487589    0.00996586    -0.1944    0.00782129    0.0380745
2.07415    0.312729    0.0130545    0.486641    0.00847945    -0.193075    0.00621877    0.0380214
2.37044    0.43415    0.0154515    0.333085    0.0110478    -0.281245    0.00696231    0.0371799
2.66673    0.665889    0.0888702    0.00759612    0.131998    -0.082935    0.0808734    0.0354331
2.96303    0.876501    0.0329185    -0.29393    0.0490211    -0.084005    0.0309425    0.0329463
3.25932    1.07411    0.0103215    -0.580502    0.00616871    0.090045    0.00491902    0.0304828
3.55561    1.08156    0.0101727    -0.579532    0.00589004    0.090495    0.00418733    0.0298095
3.8519    1.09193    0.00936176    -0.5807    0.00684727    0.09007    0.00521417    0.0291305
4.1482    1.19171    0.00757943    -0.726883    0.00445701    0.000995    0.00373881    0.0271566
4.44449    1.2012    0.00677501    -0.728555    0.00509118    -0.000385    0.0035097    0.026373
4.74078    1.21037    0.0066259    -0.726711    0.00370574    -0.00098    0.00400182    0.0256975
5.03707    1.22195    0.00829356    -0.728024    0.00464947    -0.000985    0.0033795    0.0250346
5.33337    1.2291    0.00701341    -0.726354    0.00418573    0.000175    0.00351577    0.0243579
5.62966    1.23782    0.00655976    -0.727051    0.00454842    0.000625    0.00371054    0.023741
5.92595    1.2478    0.00636118    -0.726424    0.00479995    0.00041    0.00325567    0.0230991
6.22224    1.2577    0.00702298    -0.7271    0.00455179    0.000605    0.00335823    0.0225285
6.51854    1.26663    0.00506119    -0.725545    0.00422689    -0.000175    0.00332575    0.0219567
6.81483    1.27577    0.00731441    -0.724108    0.00450713    0.000785    0.00311609    0.0214296
7.11112    1.28415    0.00442555    -0.724156    0.00358061    9.5e-05    0.00286264    0.0209206
7.40741    1.29226    0.00589506    -0.722993    0.00388305    -5.5e-05    0.00279477    0.0204093
7.70371    1.30277    0.0058578    -0.722512    0.00409591    0.00062    0.00312859    0.0199527
8    1.31043    0.00587369    -0.720954    0.00382791    -0.00056    0.00290885    0.0194233
