FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
-8    -1.31203    0.0060164    -0.71894    0.00369792    -0.00057    0.00281915    0.0188419
-6    -1.25285    0.00651945    -0.725266    0.00418866    -0.001165    0.00320531    0.022163
-4    -1.19213    0.00824606    -0.727483    0.00453312    -0.002155    0.00278697    0.0264262
-2    -1.12618    0.00893901    -0.722726    0.00725734    -0.00221    0.00438131    0.0318619
0.0001    -1.04618    0.013644    -0.702689    0.0153999    -0.005915    0.0102876    0.0391866
0.296393    -0.929707    0.0130335    -0.553742    0.0137949    0.084645    0.0110091    0.0401454
0.592685    -0.808657    0.0155647    -0.403142    0.0125151    -0.002645    0.0095012    0.040481
0.888978    -0.570919    0.0224374    -0.0972995    0.0229981    -0.1814    0.0132072    0.0404149
1.18527    -0.138469    0.0190964    0.345038    0.0052402    -0.19136    0.0150144    0.0383703
1.48156    0.0773122    0.0150922    0.344271    0.00803421    -0.373935    0.00784248    0.0373564
1.77786    0.198214    0.0124321    0.344102    0.00667162    -0.28093    0.0068224    0.0366623
2.07415    0.318592    0.0176741    0.335469    0.0116155    -0.37292    0.00919204    0.0361161
2.37044    0.525227    0.0122589    0.183255    0.0091431    -0.373955    0.00657014    0.0345995
2.66673    0.856629    0.0327797    -0.289995    0.0489408    -0.269285    0.0312196    0.0320721
2.96303    1.01003    0.0530279    -0.498104    0.0748667    -0.14133    0.0461132    0.0304049
3.25932    1.1678    0.00960013    -0.725221    0.00692759    0.001345    0.00397048    0.0282599
3.55561    1.17938    0.0073712    -0.727615    0.0056081    0.00252    0.00399088    0.0275395
3.8519    1.18834    0.00580099    -0.72833    0.00397406    0.000555    0.00362536    0.026758
4.1482    1.19622    0.00811282    -0.725892    0.00468676    0.002935    0.00410208    0.0260588
4.44449    1.2062    0.00594501    -0.726466    0.00492837    0.001635    0.00354479    0.0253919
4.74078    1.21592    0.00760021    -0.726526    0.00488934    0.001735    0.00335351    0.0246818
5.03707    1.22396    0.00714989    -0.726426    0.00489086    0.00077    0.00363072    0.024042
5.33337    1.23198    0.00599599    -0.726444    0.00434563    0.00104    0.00391834    0.0234714
5.62966    1.2418    0.00639607    -0.725539    0.0047451    0.00083    0.00310139    0.0228419
5.92595    1.25041    0.00862538    -0.724848    0.00490952    0.000655    0.00354468    0.0223077
6.22224    1.25943    0.00556282    -0.724445    0.00384553    0.001825    0.00311298    0.0217433
6.51854    1.26787    0.00674617    -0.723933    0.00418482    0.001575    0.00296911    0.0212178
6.81483    1.27798    0.00610074    -0.723145    0.00445634    0.001015    0.00346064    0.0207183
7.11112    1.28586    0.00547349    -0.721209    0.00380021    0.00096    0.00269878    0.0202358
7.40741    1.29418    0.00554905    -0.721397    0.00464566    0.001155    0.00296053    0.0197472
7.70371    1.30348    0.00562876    -0.720534    0.00376745    0.000695    0.00328759    0.0192977
8    1.31151    0.00651467    -0.718531    0.00525328    0.00065    0.00292318    0.0188423
