FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
-8    -1.3102    0.00622628    -0.719982    0.00364149    0.00058    0.00292252    0.0193576
-6    -1.25074    0.00693931    -0.726553    0.00391857    0.000415    0.00365705    0.0227995
-4    -1.18741    0.00727983    -0.727994    0.00364796    0.000845    0.00357662    0.027228
-2    -1.12554    0.00997344    -0.72671    0.00523132    0.001245    0.00411536    0.0328302
0.0001    -1.03963    0.0156107    -0.705756    0.012926    0.00783    0.0115424    0.0404618
0.296393    -1.02549    0.0188726    -0.700614    0.0156924    0.00434    0.0115305    0.0417659
0.592685    -0.936545    0.0443546    -0.593937    0.0604778    0.06948    0.0409152    0.0427241
0.888978    -0.566162    0.0532288    -0.124471    0.0544002    0.352125    0.0287947    0.0423135
1.18527    -0.320561    0.0462108    0.240643    0.0675855    0.59719    0.0419    0.0406059
1.48156    -0.0345085    0.0276707    0.632386    0.036545    0.84303    0.0228271    0.0390494
1.77786    -0.0101894    0.0163598    0.646231    0.0104854    0.85164    0.0105711    0.0392788
2.07415    0.201542    0.0134436    0.638085    0.01099    0.845325    0.00763024    0.0378686
2.37044    0.486364    0.0586215    0.247939    0.0772606    0.60342    0.0479195    0.036338
2.66673    0.693377    0.0494716    -0.0364597    0.0700809    0.42704    0.0438694    0.0346154
2.96303    0.924365    0.043297    -0.368435    0.0654619    0.2206    0.040314    0.0322869
3.25932    1.06675    0.0137486    -0.578308    0.00975419    0.091195    0.00658887    0.0302582
3.55561    1.17147    0.0168932    -0.722673    0.0237992    0.00276    0.015006    0.0284467
3.8519    1.18557    0.00836605    -0.728725    0.00377858    -0.001405    0.0033937    0.0275871
4.1482    1.19572    0.00768965    -0.728596    0.00472684    -0.001305    0.00322657    0.0268497
4.44449    1.20279    0.00784213    -0.728515    0.0044308    0.00068    0.00332905    0.0261709
4.74078    1.21349    0.00649833    -0.728026    0.00476922    -0.00113    0.00348756    0.0254207
5.03707    1.22159    0.00723204    -0.72735    0.0043605    -0.00133    0.00352967    0.0247814
5.33337    1.22958    0.00673713    -0.727255    0.00408193    -0.001555    0.00332238    0.0241584
5.62966    1.23833    0.00821102    -0.726201    0.00463888    -0.000385    0.00329667    0.0235532
5.92595    1.24733    0.00676941    -0.725441    0.00393175    -0.00018    0.002936    0.0229523
6.22224    1.25838    0.00695399    -0.726521    0.00405228    -0.00051    0.00320037    0.022328
6.51854    1.26585    0.00668401    -0.724284    0.00361966    -0.000205    0.00333605    0.0218304
6.81483    1.27486    0.0054255    -0.723949    0.00437919    -0.00071    0.00292034    0.0213047
7.11112    1.28343    0.00567004    -0.722744    0.00381907    -0.000115    0.00300592    0.0207834
7.40741    1.29256    0.00583907    -0.722404    0.00419099    -0.00113    0.00278489    0.0202749
7.70371    1.30331    0.00541323    -0.721692    0.00427031    -0.000875    0.00277365    0.0198114
8    1.31044    0.00662314    -0.720097    0.00396198    -4.5e-05    0.00258442    0.0193731
