FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
-8    -1.31261    0.00615547    -0.720124    0.00378627    -0.00077    0.00304583    0.0191415
-6    -1.25379    0.00565329    -0.726795    0.00355276    -0.00137    0.00291986    0.0225853
-4    -1.19228    0.00657864    -0.72844    0.0046938    -0.00167    0.00363471    0.0270895
-2    -1.12604    0.0100319    -0.724031    0.00545867    -0.004155    0.0050157    0.0329296
0.0001    -1.04163    0.0152531    -0.705748    0.0117003    -0.00173    0.00911535    0.0407057
0.296393    -0.919096    0.022613    -0.538295    0.0193399    0.08424    0.0139583    0.0419918
0.592685    -0.769799    0.0478463    -0.347465    0.0652243    -0.02648    0.0291415    0.0426801
0.888978    -0.570895    0.0168493    -0.102365    0.0137638    -0.004365    0.0138636    0.0423795
1.18527    -0.344171    0.0231287    0.117285    0.00834089    0.003995    0.0112222    0.0418112
1.48156    -0.0254766    0.116815    0.232396    0.0867704    0.123085    0.0840194    0.0408103
1.77786    0.250829    0.0462746    0.179766    0.0632833    0.23108    0.0382172    0.0387826
2.07415    0.512008    0.0138412    0.18455    0.0102288    0.377495    0.00765694    0.0365398
2.37044    0.61369    0.0457392    0.0544446    0.0615566    0.297465    0.0383391    0.0358964
2.66673    0.809543    0.0506785    -0.202911    0.0698323    0.242335    0.0439676    0.0336983
2.96303    0.963139    0.010648    -0.420474    0.00787652    0.188095    0.00536561    0.031686
3.25932    1.08377    0.0326584    -0.59264    0.0509536    0.082595    0.0299053    0.0299832
3.55561    1.17658    0.00813668    -0.727416    0.00497407    0.00084    0.00407147    0.0282754
3.8519    1.18672    0.00832381    -0.726294    0.00544723    0.002285    0.00426292    0.0275043
4.1482    1.19745    0.00816751    -0.728232    0.00501692    0.00073    0.00389353    0.0266862
4.44449    1.20531    0.00839889    -0.727021    0.00459402    0.00054    0.00318173    0.0259664
4.74078    1.2156    0.0078975    -0.727464    0.00553289    0.001295    0.00375389    0.0252905
5.03707    1.22318    0.00880345    -0.726342    0.00474705    0.001085    0.00361718    0.0246298
5.33337    1.23264    0.00650102    -0.726926    0.00533982    0.000845    0.00317958    0.0239368
5.62966    1.24133    0.00683037    -0.725564    0.00425485    0.00069    0.00306576    0.0233302
5.92595    1.25095    0.00753969    -0.726079    0.00511144    0.00043    0.00341798    0.0227223
6.22224    1.25992    0.0067222    -0.725817    0.00454509    0.000335    0.00299066    0.0221518
6.51854    1.26853    0.00804193    -0.72515    0.00425968    0.00149    0.00295845    0.0215985
6.81483    1.27818    0.00612611    -0.724707    0.00401811    0.000875    0.00242809    0.0210786
7.11112    1.28895    0.00662298    -0.724953    0.00362358    0.000965    0.00274728    0.0205469
7.40741    1.29605    0.00571355    -0.722898    0.00391836    0.001635    0.0030287    0.020064
7.70371    1.3046    0.00712764    -0.721613    0.00446342    0.00079    0.00255898    0.0195729
8    1.31316    0.00507467    -0.720214    0.00378137    0.00124    0.00250597    0.0191256
