FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
-8    -1.3108    0.00651756    -0.720037    0.00367028    0.0003    0.0025593    0.019432
-6    -1.25155    0.00811019    -0.72565    0.00472511    -0.000315    0.00311762    0.0229368
-4    -1.18458    0.0092908    -0.724724    0.00563422    0.00049    0.00462114    0.02753
-2    -1.11992    0.0116065    -0.721599    0.00708148    0.000345    0.00510854    0.0333055
0.0001    -1.03642    0.0138924    -0.702963    0.0117769    0.002345    0.00844895    0.0409709
0.296393    -0.931952    0.0224991    -0.567988    0.0330489    0.079105    0.0246668    0.0422979
0.592685    -0.885305    0.027329    -0.526287    0.0228707    0.082025    0.0159991    0.043627
0.888978    -0.552373    0.0225827    -0.0843932    0.0147587    -0.01282    0.0112973    0.0427001
1.18527    -0.153931    0.0429403    0.396159    0.0524882    -0.359535    0.0344574    0.0403004
1.48156    0.00337763    0.0415125    0.419718    0.00647831    -0.260195    0.0370131    0.0398341
1.77786    0.198699    0.0152732    0.419609    0.00709178    -0.096415    0.00842832    0.0384625
2.07415    0.415248    0.0122972    0.339672    0.00983896    -0.09547    0.00784341    0.037103
2.37044    0.538931    0.0152856    0.190527    0.010185    -0.189065    0.00762706    0.0360393
2.66673    0.556347    0.0168692    0.179253    0.0142684    -0.184495    0.00944729    0.0359777
2.96303    0.673504    0.0179704    0.0242276    0.0151459    -0.0931    0.00879162    0.0348613
3.25932    0.918107    0.0541582    -0.345268    0.0753557    -0.12482    0.0453242    0.0323483
3.55561    1.17242    0.00792525    -0.726004    0.00535232    -0.001105    0.00388687    0.0286831
3.8519    1.18278    0.00803692    -0.726171    0.00488693    -0.00156    0.00415739    0.02787
4.1482    1.19184    0.00962043    -0.727166    0.00548064    -0.00015    0.00371853    0.0270701
4.44449    1.20058    0.00819596    -0.725031    0.00546867    -0.0003    0.00407738    0.0264094
4.74078    1.21263    0.00727658    -0.727216    0.00505039    -3.5e-05    0.00339301    0.0257083
5.03707    1.22013    0.00733576    -0.725604    0.00491804    -0.00106    0.00374051    0.0249988
5.33337    1.2292    0.00455863    -0.725886    0.00409375    -0.00042    0.0033684    0.0243564
5.62966    1.23742    0.00728084    -0.725183    0.00449331    -8e-05    0.00323514    0.0237068
5.92595    1.24803    0.00732831    -0.725709    0.00437925    0.000155    0.00341646    0.0230678
6.22224    1.25666    0.00606338    -0.724522    0.00374132    -0.000815    0.00351063    0.0225381
6.51854    1.2656    0.00555752    -0.723875    0.00429579    -0.00049    0.003148    0.0219442
6.81483    1.27404    0.00697922    -0.723432    0.00378852    0.000125    0.0027442    0.0214201
7.11112    1.28391    0.00624111    -0.722775    0.0037609    0.00044    0.00284761    0.0209248
7.40741    1.29095    0.00624426    -0.721589    0.00431967    0.000755    0.00271362    0.0203615
7.70371    1.30213    0.00522685    -0.721229    0.00373546    -0.001025    0.00287761    0.0198979
8    1.3109    0.00521686    -0.719839    0.00410998    0.000695    0.00251609    0.0194603
