FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
-8    -1.30987    0.00614797    -0.721279    0.00392748    -5.5e-05    0.00256432    0.0192614
-6    -1.25037    0.00726905    -0.727169    0.00425737    0.000365    0.00370142    0.0226636
-4    -1.18795    0.00911733    -0.72806    0.00500748    0.001105    0.00354087    0.0270717
-2    -1.12151    0.00977078    -0.724637    0.00648464    0.000105    0.00490079    0.032709
0.0001    -0.936922    0.0134807    -0.55816    0.0119392    -0.09224    0.00860101    0.039872
0.296393    -0.886233    0.0507005    -0.504478    0.067264    -0.12975    0.0463179    0.0408001
0.592685    -0.762024    0.0492528    -0.358572    0.0641712    -0.21769    0.0411769    0.0415021
0.888978    -0.577093    0.0478749    -0.120368    0.0535429    -0.182455    0.038229    0.0414554
1.18527    -0.207329    0.0519427    0.323992    0.071012    -0.31525    0.0460461    0.0397824
1.48156    0.00474533    0.041626    0.449167    0.0661339    -0.29858    0.0407339    0.0388894
1.77786    0.317141    0.0196826    0.33627    0.0163247    -0.364085    0.0155161    0.0372776
2.07415    0.524253    0.0117691    0.200454    0.00760286    -0.188725    0.00591423    0.0354956
2.37044    0.535923    0.0137598    0.196487    0.00898276    -0.18687    0.00671402    0.035255
2.66673    0.595955    0.054537    0.125384    0.0795446    -0.14522    0.0494374    0.0347838
2.96303    0.962335    0.00968753    -0.415977    0.00667416    5.5e-05    0.00474507    0.0312629
3.25932    1.11953    0.0540908    -0.651444    0.0867867    0.0333    0.0370328    0.029738
3.55561    1.17432    0.0102241    -0.726899    0.00578899    -0.000845    0.00436489    0.0282614
3.8519    1.18438    0.00715355    -0.728524    0.00495315    0.000525    0.00378525    0.0274548
4.1482    1.19416    0.00834605    -0.728889    0.00504275    -0.00068    0.00341432    0.0267048
4.44449    1.20276    0.00674436    -0.727834    0.00445573    -0.00053    0.00382447    0.0260368
4.74078    1.21034    0.00862085    -0.727539    0.0050266    -0.001    0.00399937    0.025358
5.03707    1.22145    0.0074137    -0.728851    0.00386051    -9e-05    0.00339844    0.0246664
5.33337    1.22937    0.0065276    -0.727499    0.00423855    0.000645    0.00263063    0.0240371
5.62966    1.23844    0.0074328    -0.726812    0.00418707    -0.0005    0.0029159    0.0233941
5.92595    1.24735    0.00616663    -0.72639    0.00445936    -0.00024    0.0029206    0.0228245
6.22224    1.25805    0.00678872    -0.726759    0.00386754    0.00015    0.00370709    0.0222661
6.51854    1.26589    0.00749262    -0.725494    0.00436407    -0.00063    0.00236286    0.0216857
6.81483    1.27309    0.0075857    -0.724255    0.00449909    -0.00055    0.00329773    0.0211712
7.11112    1.28311    0.00713353    -0.723747    0.0039865    0.000635    0.0032807    0.0206972
7.40741    1.29192    0.00643117    -0.722112    0.00378827    -8.5e-05    0.00330099    0.0201762
7.70371    1.2999    0.00602832    -0.720931    0.00390337    -0.00039    0.0027862    0.0197215
8    1.31037    0.00581947    -0.721603    0.00322979    -0.0005    0.00278657    0.0192377
