FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
-8    -1.31388    0.00597477    -0.719666    0.00406662    0.000905    0.00266875    0.0190172
-6    -1.25433    0.00744243    -0.725388    0.00540777    0.000225    0.00363774    0.0224249
-4    -1.1926    0.00739295    -0.727834    0.00347148    0.000845    0.00340547    0.026823
-2    -1.12718    0.0101154    -0.724839    0.00755111    0.00069    0.00430394    0.0325308
0.0001    -0.936587    0.0147752    -0.563279    0.012263    -0.091175    0.00898474    0.0398325
0.296393    -0.923038    0.015234    -0.561141    0.00978747    -0.08923    0.00747794    0.0408821
0.592685    -0.727076    0.0445661    -0.30945    0.0594543    0.06421    0.0419864    0.0414451
0.888978    -0.352724    0.0144307    0.186929    0.00747827    0.00216    0.00784662    0.0398466
1.18527    -0.326656    0.0306467    0.209566    0.0411237    0.017875    0.0256934    0.0403657
1.48156    -0.128027    0.0183181    0.485769    0.0107654    -0.00328    0.00955584    0.0393241
1.77786    -0.00734912    0.0169774    0.477846    0.0116063    0.09519    0.0106859    0.0390504
2.07415    0.417991    0.0190163    0.262442    0.0169375    0.1008    0.011161    0.0361549
2.37044    0.63483    0.0114383    -0.0393698    0.00724093    0.09682    0.00596721    0.034564
2.66673    0.848554    0.0106254    -0.264471    0.00732535    0.28507    0.00571774    0.0325442
2.96303    1.07748    0.0798965    -0.595956    0.125702    0.07855    0.0782889    0.0304332
3.25932    1.16776    0.00859203    -0.725956    0.00513796    -0.00093    0.00414459    0.0287391
3.55561    1.18077    0.00881516    -0.728376    0.00558705    -0.00077    0.00388357    0.027993
3.8519    1.18868    0.00679614    -0.727785    0.00428384    0.00018    0.0033945    0.0272292
4.1482    1.19767    0.00809612    -0.726843    0.00589665    -0.00059    0.00329953    0.0264462
4.44449    1.20456    0.00736105    -0.726466    0.00440991    -0.000535    0.00326191    0.0257523
4.74078    1.21572    0.00764197    -0.727015    0.00433205    -0.000385    0.00337536    0.0250834
5.03707    1.2259    0.00790206    -0.726884    0.00530889    -0.00091    0.00351026    0.0244192
5.33337    1.2321    0.00762889    -0.726066    0.00489328    -0.001055    0.00331447    0.0237986
5.62966    1.24327    0.00591121    -0.72517    0.00421324    -0.00048    0.00341498    0.0231562
5.92595    1.25114    0.00634381    -0.725147    0.00531513    0.00012    0.00302541    0.0225632
6.22224    1.26091    0.00710033    -0.72537    0.00418178    -0.000805    0.00345155    0.022045
6.51854    1.26756    0.00621791    -0.722899    0.00497386    -0.00091    0.00301983    0.0214796
6.81483    1.27666    0.00742443    -0.723001    0.0045145    0.00038    0.00285405    0.0209419
7.11112    1.28631    0.00669817    -0.722916    0.00421565    -0.00036    0.0026392    0.0204292
7.40741    1.2968    0.00636602    -0.722368    0.00392103    -0.0005    0.00257827    0.0199307
7.70371    1.3044    0.00541757    -0.720358    0.00386675    0.000235    0.00257216    0.0194794
8    1.31315    0.00654788    -0.719263    0.00428222    -0.00115    0.00271983    0.019021
