FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
-8    -1.31029    0.00591935    -0.719438    0.00426375    -0.00051    0.00291031    0.019594
-6    -1.25047    0.00639517    -0.725488    0.00393531    -0.001565    0.00307441    0.0231207
-4    -1.18944    0.00757186    -0.72784    0.00518667    -0.001255    0.00391743    0.0275945
-2    -1.12078    0.00942922    -0.721556    0.00643316    -0.00139    0.00579486    0.0333883
0.0001    -1.04211    0.0143597    -0.707483    0.0109204    -0.00324    0.00696024    0.0409639
0.296393    -1.02604    0.0132981    -0.702647    0.0110879    -0.0025    0.0103978    0.0422347
0.592685    -0.817978    0.0519688    -0.443631    0.0693097    -0.02524    0.0416157    0.0428856
0.888978    -0.398541    0.050361    0.126466    0.0714067    -0.03696    0.0441427    0.0412307
1.18527    -0.175909    0.0514732    0.423681    0.0683208    -0.149545    0.0437675    0.0401812
1.48156    -0.0962689    0.0243126    0.464088    0.0287158    -0.17022    0.017222    0.0404852
1.77786    -0.0342926    0.0387587    0.401323    0.0484435    -0.133935    0.0293824    0.0407084
2.07415    0.201672    0.0281871    0.43366    0.0216907    0.07252    0.0220281    0.0391499
2.37044    0.25218    0.0339943    0.406799    0.014328    0.09892    0.0140362    0.0387951
2.66673    0.558919    0.0220517    0.107337    0.0301707    0.00459    0.0198862    0.0358275
2.96303    0.866666    0.0111683    -0.263926    0.00662902    0.09381    0.00417868    0.0327898
3.25932    1.05341    0.0344159    -0.548049    0.0499635    0.109915    0.0307364    0.0307622
3.55561    1.10123    0.0376539    -0.606396    0.0608873    0.074905    0.0375596    0.0296136
3.8519    1.18426    0.00895314    -0.726764    0.00537974    0.001985    0.00346641    0.0279504
4.1482    1.19346    0.00860912    -0.727804    0.00521162    0.000875    0.00367228    0.0272352
4.44449    1.20205    0.00723584    -0.72742    0.00468413    0.00107    0.00318396    0.0264912
4.74078    1.20995    0.00770712    -0.725503    0.00433374    0.001275    0.00375275    0.0257913
5.03707    1.2209    0.006621    -0.727007    0.00442577    0.00096    0.00278539    0.0251337
5.33337    1.23041    0.00702268    -0.72569    0.00426058    0.00046    0.00383581    0.0244965
5.62966    1.2402    0.00860595    -0.725592    0.00491563    0.001005    0.00399171    0.0238464
5.92595    1.2467    0.00753081    -0.72571    0.00465442    0.001055    0.00317934    0.0232272
6.22224    1.25576    0.00727979    -0.724786    0.00438235    0.000795    0.0030511    0.0226508
6.51854    1.26462    0.00757817    -0.722634    0.0041643    0.00157    0.00311008    0.0221128
6.81483    1.27452    0.00579837    -0.723713    0.00376993    0.00086    0.00308997    0.021585
7.11112    1.28312    0.00690257    -0.721104    0.00471401    0.00056    0.00343823    0.0210398
7.40741    1.29254    0.00649741    -0.720898    0.00403407    0.000145    0.00336827    0.0205586
7.70371    1.30056    0.00653312    -0.720758    0.00514292    0.000295    0.00300611    0.0200857
8    1.31004    0.00562678    -0.718885    0.00368788    0.00152    0.00301075    0.0195952
