FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
-8    -1.31079    0.00729605    -0.719747    0.0039232    -0.00033    0.00264879    0.0192417
-6    -1.25155    0.00669079    -0.725522    0.00360335    -0.001395    0.00327112    0.0226711
-4    -1.18976    0.00738215    -0.728084    0.00566309    -0.00186    0.00363392    0.0270637
-2    -1.12573    0.0085215    -0.725815    0.00538905    -0.002225    0.00417021    0.0327773
0.0001    -1.0377    0.0186653    -0.703854    0.0139663    -5e-05    0.0101437    0.0401911
0.296393    -1.02832    0.019236    -0.702374    0.0143036    0.002035    0.00903521    0.0414945
0.592685    -0.693686    0.0157242    -0.261389    0.01379    0.27771    0.00964966    0.0410752
0.888978    -0.401751    0.0525644    0.142773    0.0709827    0.21637    0.0424339    0.0403185
1.18527    -0.248885    0.0164779    0.338416    0.00812947    0.09399    0.00894049    0.0400827
1.48156    -0.0681918    0.048345    0.422977    0.0739976    -0.056875    0.0484001    0.0395522
1.77786    0.304615    0.0142419    0.267266    0.0101433    -0.18442    0.00964202    0.0371916
2.07415    0.525696    0.0135889    -0.0370138    0.00605011    -0.19101    0.00915437    0.0358454
2.37044    0.736768    0.0111373    -0.112878    0.00742463    -0.18897    0.00530298    0.0339703
2.66673    0.837664    0.0297507    -0.251168    0.0415325    -0.106605    0.0237445    0.0329968
2.96303    0.940361    0.0360086    -0.395812    0.0553682    -0.01471    0.033292    0.0316453
3.25932    0.986981    0.0390466    -0.450816    0.0544191    -0.014755    0.0349837    0.03083
3.55561    1.17479    0.00786474    -0.727168    0.00557624    0.000595    0.00375895    0.0282651
3.8519    1.18393    0.00833165    -0.727922    0.00480706    0.001315    0.00364479    0.0274518
4.1482    1.19532    0.0078556    -0.728324    0.00505583    0.00123    0.00365029    0.0267203
4.44449    1.20387    0.00712498    -0.727567    0.00422269    0.001445    0.00377568    0.0259634
4.74078    1.21103    0.00685339    -0.726744    0.00448833    0.001095    0.00276265    0.0253183
5.03707    1.22094    0.00558688    -0.727152    0.00407928    0.001645    0.0035903    0.0246539
5.33337    1.2331    0.00647721    -0.727867    0.00511614    0.00072    0.00316569    0.0239926
5.62966    1.23887    0.00721894    -0.725669    0.00425435    0.000895    0.00297283    0.0234074
5.92595    1.24823    0.00679563    -0.725712    0.00461532    0.00075    0.00320234    0.0228145
6.22224    1.25642    0.00620792    -0.724533    0.0039355    0.001225    0.00281791    0.0222465
6.51854    1.2668    0.00684951    -0.724712    0.00485162    0.000985    0.00308318    0.0216716
6.81483    1.27466    0.00567464    -0.72342    0.00356103    0.000965    0.00344674    0.0211568
7.11112    1.28468    0.00581904    -0.722949    0.00447399    0.000925    0.00247904    0.0206429
7.40741    1.29299    0.00691784    -0.722027    0.00399981    0.00044    0.00252911    0.0201704
7.70371    1.3017    0.00516041    -0.721025    0.00402652    0.00095    0.00304754    0.0197024
8    1.31091    0.00575443    -0.719749    0.00393994    0.000525    0.00268712    0.0192278
