FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
-8    -1.31032    0.00556638    -0.72086    0.00355938    -0.000225    0.00311338    0.0192792
-6    -1.24846    0.00685278    -0.725492    0.00400234    4.5e-05    0.00350774    0.022804
-4    -1.18506    0.00767456    -0.726602    0.0052732    -0.000335    0.00352442    0.0273521
-2    -1.11942    0.0112137    -0.722974    0.0067353    -0.000675    0.00471838    0.0332296
0.0001    -1.03783    0.0180114    -0.706754    0.0123113    0.00073    0.00839074    0.0408543
0.296393    -0.715211    0.0389899    -0.289986    0.0501771    -0.26718    0.0319921    0.0411968
0.592685    -0.577209    0.0152929    -0.109244    0.00854635    -0.37695    0.00676517    0.0413912
0.888978    -0.429114    0.0263056    0.0474744    0.0144293    -0.45422    0.0185589    0.0421042
1.18527    -0.237773    0.0133348    0.264262    0.00912508    -0.656335    0.00750343    0.0407152
1.48156    -0.106756    0.0820859    0.339686    0.071657    -0.548785    0.0858656    0.0408718
1.77786    0.195517    0.014221    0.41431    0.00935832    -0.469855    0.00850075    0.0388104
2.07415    0.535838    0.0772347    0.0820792    0.0327344    -0.170265    0.0700874    0.0370052
2.37044    0.734162    0.0131373    -0.114286    0.00733225    -0.18474    0.00647205    0.0349509
2.66673    0.753762    0.0143659    -0.124057    0.0121769    -0.18755    0.00938909    0.0346473
2.96303    1.06082    0.0121578    -0.566774    0.013889    -0.097605    0.00759426    0.0309608
3.25932    1.07477    0.0120542    -0.572765    0.0157939    -0.092665    0.0100249    0.0301765
3.55561    1.17163    0.00944809    -0.726345    0.00510985    0.000575    0.00328415    0.0285209
3.8519    1.18115    0.00882914    -0.725853    0.0050986    -0.0001    0.00336935    0.0277597
4.1482    1.19294    0.00720516    -0.727419    0.00495649    0.00018    0.00416805    0.0269816
4.44449    1.20136    0.00885383    -0.727654    0.00522921    -1e-05    0.00385972    0.0262538
4.74078    1.21092    0.00815073    -0.727718    0.00432757    8.5e-05    0.0040136    0.0255285
5.03707    1.21919    0.00915534    -0.726866    0.00504775    0.00037    0.00342646    0.0248773
5.33337    1.22943    0.00672516    -0.726438    0.00436168    -0.00018    0.00326766    0.0242016
5.62966    1.23632    0.00666827    -0.72596    0.00449317    -0.00022    0.00300401    0.0235791
5.92595    1.24604    0.00697706    -0.725563    0.0050971    -0.000145    0.0028636    0.022963
6.22224    1.25505    0.00564745    -0.724557    0.00377702    -0.000115    0.00236654    0.0223766
6.51854    1.26482    0.00755587    -0.724587    0.0039821    -0.00015    0.00301496    0.021824
6.81483    1.27344    0.00650359    -0.723612    0.00394106    -0.000475    0.00284748    0.0212366
7.11112    1.28268    0.00576696    -0.723063    0.00416567    0.000345    0.00329844    0.0207201
7.40741    1.29081    0.00496206    -0.722102    0.00344165    -0.00065    0.00323767    0.0202259
7.70371    1.29979    0.00612036    -0.720924    0.00433203    -0.000185    0.00275128    0.0197297
8    1.30995    0.00621134    -0.720753    0.00392548    -0.00045    0.00268654    0.0192606
