FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
0.0001    0.00396122    0.00570658    0.810695    0.00310555    0.984155    0.00236426    0.0102704
0.127083    0.00384588    0.00724239    0.810898    0.00318773    0.98428    0.00251577    0.0102634
0.254065    0.00820631    0.00636113    0.811686    0.00268497    0.985075    0.00225956    0.0102734
0.381048    0.0100327    0.00735703    0.810858    0.0030904    0.98448    0.00229719    0.0102679
0.50803    0.0116363    0.00814728    0.811044    0.00299608    0.984385    0.00237761    0.0102758
0.635013    0.0148926    0.00620353    0.811456    0.0023036    0.98479    0.00188968    0.0103009
0.761995    0.017863    0.0077209    0.809847    0.00299176    0.98374    0.00217771    0.0103139
0.888978    0.0186543    0.00727403    0.810862    0.00301267    0.984675    0.00219388    0.0103218
1.01596    0.021073    0.00717388    0.80961    0.00284365    0.9835    0.00204634    0.0103491
1.14294    0.0239283    0.00683408    0.809953    0.00337935    0.983765    0.0025017    0.0103677
1.26993    0.0253406    0.00701666    0.809818    0.00367239    0.983685    0.00274582    0.0103839
1.39691    0.0281973    0.00730929    0.810205    0.0039851    0.983925    0.00276552    0.0104127
1.52389    0.0327747    0.00738866    0.809408    0.00382215    0.983375    0.00284616    0.0104588
1.65087    0.0336024    0.00759381    0.808915    0.00377521    0.98314    0.00270193    0.0104821
1.77786    0.0378646    0.00615155    0.80901    0.00325711    0.983115    0.00240167    0.0105148
1.90484    0.0381455    0.00668579    0.808783    0.00381561    0.98292    0.00288766    0.0105583
2.03182    0.0407638    0.00782868    0.808466    0.00357958    0.98279    0.00273969    0.0106003
2.1588    0.0434714    0.00718154    0.808638    0.00354078    0.982825    0.00261928    0.0106393
2.28579    0.047188    0.00793961    0.807656    0.00431448    0.982435    0.00304295    0.0106835
2.41277    0.0497353    0.00748481    0.806408    0.00399738    0.98139    0.00284963    0.0107457
2.53975    0.0510445    0.00759414    0.806849    0.00374239    0.981725    0.00272546    0.0107932
