FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
0.0001    -0.00197755    0.0051618    0.812271    0.00258383    0.986215    0.00184865    0.00952199
0.127083    0.000567398    0.00603973    0.812492    0.00216954    0.98653    0.00181703    0.00952413
0.254065    0.00120496    0.00658115    0.812202    0.00239434    0.986495    0.00198021    0.00953566
0.381048    0.00384017    0.00579935    0.812685    0.00269604    0.986525    0.00214665    0.00953534
0.50803    0.00726854    0.00580104    0.812366    0.00191317    0.986405    0.00154264    0.00954123
0.635013    0.00842155    0.00594899    0.812195    0.00259079    0.98626    0.00207964    0.0095652
0.761995    0.0115452    0.00662484    0.812133    0.00235954    0.986175    0.00192435    0.00959168
0.888978    0.0124115    0.00519002    0.812179    0.0022149    0.98621    0.00187907    0.00959972
1.01596    0.0151296    0.00478051    0.811775    0.00281165    0.98593    0.00207909    0.00962645
1.14294    0.0179998    0.00584632    0.811853    0.00238075    0.986025    0.00182089    0.00965252
1.26993    0.0201113    0.00638617    0.811661    0.00257546    0.985785    0.00213425    0.00968733
1.39691    0.0213479    0.00534827    0.811314    0.00305835    0.98563    0.0023023    0.00972263
1.52389    0.0235566    0.0069411    0.811869    0.00254099    0.986    0.00191572    0.00974918
1.65087    0.0256491    0.00694235    0.811658    0.00260866    0.98583    0.00216589    0.00980373
1.77786    0.0281664    0.00644159    0.811086    0.00226678    0.985325    0.00195528    0.00983322
1.90484    0.0312609    0.00600117    0.811587    0.00256819    0.98553    0.00228891    0.00988179
2.03182    0.0334507    0.00645861    0.81051    0.0029982    0.98485    0.00254116    0.00992938
2.1588    0.0344504    0.00692792    0.81099    0.00258556    0.985195    0.00230829    0.00997373
2.28579    0.0377095    0.00683063    0.810701    0.00317619    0.984935    0.00261094    0.0100424
2.41277    0.0384307    0.00618894    0.810686    0.0040166    0.98527    0.0029828    0.0101053
2.53975    0.0417858    0.00627658    0.809433    0.00283405    0.984065    0.00211176    0.0101727
2.66673    0.0445956    0.00653518    0.808916    0.00345294    0.983655    0.00261433    0.0102412
2.79372    0.0478688    0.00718726    0.80889    0.0038442    0.98388    0.00293055    0.0103112
2.9207    0.0511661    0.00716443    0.80818    0.00497361    0.983235    0.00360396    0.0103887
3.04768    0.052929    0.0089447    0.807217    0.00526303    0.98248    0.00372151    0.0104794
3.17466    0.0550926    0.00694609    0.8066    0.00426293    0.98207    0.00287969    0.0105673
3.30165    0.0571848    0.00663858    0.808426    0.00269537    0.983295    0.00222469    0.010603
3.42863    0.059745    0.00693142    0.807902    0.003378    0.98293    0.00260434    0.0107085
3.55561    0.063373    0.00767602    0.805564    0.00407289    0.981025    0.0030896    0.0108272
3.68259    0.0641106    0.00792508    0.807003    0.00352669    0.982205    0.00277925    0.0109109
3.80958    0.069385    0.0107191    0.803755    0.00570648    0.979915    0.00399706    0.0110676
3.93656    0.0737027    0.00856708    0.803257    0.00676115    0.979175    0.00461959    0.0111506
4.06354    0.241585    0.0393732    0.510005    0.0699751    0.81084    0.0401943    0.0105137
4.19052    0.439415    0.0408471    0.201828    0.0690114    0.63017    0.0399201    0.00926506
4.31751    0.48052    0.00691197    0.130572    0.00354242    0.5887    0.00267114    0.00875614
4.44449    0.483008    0.00823273    0.13006    0.0047104    0.588055    0.00399102    0.00877769
4.57147    0.522744    0.0353955    0.0959841    0.0320286    0.55216    0.0396586    0.00881653
4.69845    0.682546    0.00711968    -0.123335    0.00518336    0.39183    0.00344218    0.00753834
4.82544    0.684257    0.00681983    -0.1209    0.00283337    0.393325    0.00234001    0.00749351
4.95242    0.689258    0.00700078    -0.124994    0.00680696    0.390695    0.004365    0.00750893
5.0794    0.692398    0.0151407    -0.128693    0.0199421    0.388695    0.012058    0.00751424
5.20638    0.779506    0.00560057    -0.297366    0.00407168    0.29289    0.00257301    0.00697048
5.33337    0.779798    0.00550909    -0.296661    0.00421497    0.292815    0.00322289    0.00693315
5.46035    0.784095    0.00704653    -0.298264    0.00557658    0.29171    0.00323742    0.00693243
5.58733    0.796947    0.0286128    -0.316209    0.0434395    0.281025    0.0255249    0.00689744
5.71431    0.887067    0.00477768    -0.461298    0.00245818    0.196045    0.00173327    0.00602146
5.8413    0.890753    0.00426578    -0.461865    0.00203612    0.19578    0.00145657    0.00598156
5.96828    0.892758    0.00502356    -0.461372    0.00260865    0.19584    0.00190969    0.00593615
6.09526    0.895426    0.00404526    -0.461948    0.00241824    0.195205    0.00175335    0.00590544
6.22224    0.898618    0.00484007    -0.462169    0.00279378    0.19472    0.00216774    0.00587461
6.34923    0.89984    0.0044126    -0.461594    0.00237908    0.194985    0.00148779    0.00582971
6.47621    0.901871    0.00486872    -0.462038    0.00295185    0.194755    0.00221669    0.00580486
6.60319    0.903169    0.00541134    -0.46084    0.00257629    0.19525    0.00184932    0.00576884
6.73017    0.907237    0.005355    -0.461958    0.00321988    0.194545    0.00215505    0.00574336
