FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
0.0001    0.0289058    0.00641643    0.812154    0.00233091    0.98539    0.00189153    0.0100045
0.127083    0.0292942    0.00624208    0.811638    0.00249622    0.985245    0.00218603    0.00998352
0.254065    0.0338546    0.00608209    0.812206    0.00226617    0.985445    0.00206899    0.00996314
0.381048    0.0329866    0.00598273    0.812177    0.00237612    0.98533    0.00206424    0.00996154
0.50803    0.0376878    0.00593934    0.811771    0.00236512    0.985255    0.00190623    0.00995662
0.635013    0.0387163    0.00649954    0.81171    0.00291572    0.985205    0.00242986    0.00994629
0.761995    0.041876    0.00602036    0.812115    0.00234566    0.985385    0.00194371    0.00994802
0.888978    0.0444583    0.00566024    0.812765    0.0020655    0.98606    0.00178785    0.00997194
1.01596    0.0456694    0.0067843    0.812116    0.00216292    0.98534    0.00183899    0.00996661
1.14294    0.0487148    0.00760337    0.812227    0.00275878    0.985445    0.00238448    0.00997049
1.26993    0.0502284    0.00535043    0.8114    0.00221257    0.98483    0.00182581    0.00998241
1.39691    0.0531347    0.0061157    0.812157    0.00196509    0.98546    0.00179469    0.00999043
1.52389    0.0556595    0.00671924    0.812364    0.00251586    0.985605    0.0019507    0.0100131
1.65087    0.0585705    0.00586646    0.812042    0.00212155    0.98526    0.00190326    0.0100439
1.77786    0.0595203    0.00666244    0.811897    0.00203692    0.98528    0.00181841    0.0100587
1.90484    0.061512    0.00613237    0.811643    0.0022011    0.985005    0.00197705    0.0100829
2.03182    0.0637475    0.00743509    0.811333    0.00259812    0.98467    0.00211981    0.0101079
2.1588    0.0671472    0.0070018    0.811351    0.0031299    0.98468    0.00245206    0.0101569
2.28579    0.0688642    0.00578597    0.811035    0.00227246    0.984485    0.00181687    0.01017
2.41277    0.070459    0.00652213    0.811404    0.00263507    0.98467    0.00218257    0.0102115
2.53975    0.073805    0.0079985    0.810546    0.00412919    0.98441    0.00293333    0.0102762
2.66673    0.0748831    0.00594448    0.811073    0.00241738    0.984565    0.00205232    0.0102979
2.79372    0.0789388    0.0061621    0.811028    0.00231926    0.984415    0.00191286    0.0103389
2.9207    0.079044    0.00654899    0.809841    0.00203554    0.98346    0.00160652    0.0104043
3.04768    0.0831068    0.00486744    0.810201    0.00273811    0.983735    0.0020618    0.0104587
3.17466    0.0849212    0.00555326    0.810486    0.00229217    0.983965    0.00210654    0.0104964
3.30165    0.0863473    0.00717127    0.809986    0.00280894    0.98372    0.0023946    0.0105694
3.42863    0.0903861    0.0074937    0.809226    0.00301726    0.982955    0.00260177    0.0106319
3.55561    0.0919299    0.00707404    0.809686    0.00301117    0.98336    0.0024623    0.0106813
3.68259    0.0950353    0.0069898    0.808621    0.00303259    0.9825    0.00228145    0.0107783
3.80958    0.0979412    0.00665088    0.809    0.00278226    0.982795    0.00223701    0.0108571
3.93656    0.101769    0.00754055    0.804862    0.00703672    0.980325    0.00428318    0.0109873
4.06354    0.102491    0.00608297    0.808112    0.00258041    0.982015    0.00214849    0.0109969
4.19052    0.10707    0.0081689    0.806306    0.00447803    0.980735    0.00322545    0.0111088
4.31751    0.107836    0.00688573    0.807107    0.00327405    0.98135    0.00244745    0.0111837
4.44449    0.115828    0.00756885    0.798823    0.00686358    0.976335    0.00400175    0.0113934
4.57147    0.113521    0.00760425    0.805364    0.00404527    0.97992    0.0029523    0.0113937
4.69845    0.115331    0.00832321    0.806568    0.00377598    0.98083    0.0030763    0.0114809
4.82544    0.194831    0.0367407    0.675609    0.0642533    0.904395    0.0369622    0.0110201
4.95242    0.248144    0.042973    0.593444    0.0678467    0.85621    0.0396395    0.0107704
5.0794    0.326477    0.00749518    0.469663    0.00414066    0.78353    0.00299192    0.0102345
5.20638    0.431636    0.00674578    0.304237    0.00345786    0.685785    0.00259037    0.00939107
5.33337    0.432386    0.00763809    0.304876    0.00347293    0.686095    0.00256071    0.00942412
5.46035    0.439453    0.00592352    0.30268    0.00380724    0.684305    0.00286587    0.00951826
5.58733    0.438293    0.00655551    0.303437    0.00429551    0.68486    0.00304637    0.00952919
5.71431    0.44341    0.00772733    0.302147    0.00548954    0.68376    0.00358677    0.00957962
5.8413    0.462696    0.0305485    0.286226    0.0291496    0.66477    0.0335515    0.00966936
5.96828    0.534964    0.00794179    0.214503    0.00558269    0.583645    0.00396771    0.00910458
6.09526    0.535452    0.00756921    0.215598    0.00478253    0.584385    0.00342097    0.00913736
6.22224    0.653029    0.0427647    0.00010293    0.0748525    0.460575    0.0437428    0.00812921
6.34923    0.72425    0.0068426    -0.123288    0.00472125    0.388575    0.00323815    0.00758256
6.47621    0.739374    0.0302054    -0.148324    0.0553423    0.37409    0.0317605    0.00750099
6.60319    0.906611    0.00432833    -0.456507    0.00142324    0.196615    0.00113821    0.00581779
6.73017    0.90913    0.0043704    -0.456457    0.00159559    0.196705    0.00112771    0.00579212
6.85716    0.911504    0.00476163    -0.456721    0.00214547    0.19637    0.00167797    0.00575975
6.98414    0.940348    0.0423255    -0.505746    0.0767129    0.168    0.0444205    0.00551748
7.11112    1.00717    0.00394024    -0.625921    0.00157199    0.09841    0.00112446    0.00487778
7.2381    1.01929    0.0106301    -0.641847    0.018562    0.09005    0.0103482    0.00496493
7.36509    1.034    0.00449792    -0.664175    0.00362383    0.077185    0.00225766    0.00509937
7.49207    1.09709    0.00404762    -0.801006    0.0015645    -0.00015    0.00107238    0.00392449
7.61905    1.09945    0.00315719    -0.801207    0.00178657    -5e-06    0.000937403    0.00386344
7.74603    1.10241    0.00341687    -0.800644    0.00136329    -0.000365    0.00101021    0.0037997
7.87302    1.10288    0.00350462    -0.800123    0.0012809    0.0002    0.00103199    0.00373605
8    1.10578    0.00367858    -0.799578    0.00144622    -0.000205    0.00121418    0.00367402
