FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
0.0001    0.00181228    0.00717433    0.812344    0.00234193    0.985085    0.00191155    0.0100362
0.127083    0.00600666    0.00640935    0.81179    0.00244648    0.98451    0.00182343    0.0100354
0.254065    0.0072352    0.00663785    0.811659    0.00270298    0.98475    0.00222598    0.0100286
0.381048    0.011975    0.00580967    0.811333    0.00224705    0.984405    0.00176202    0.0100387
0.50803    0.0117378    0.00558569    0.812    0.00252529    0.984945    0.0019489    0.0100517
0.635013    0.0134168    0.00627011    0.812361    0.00235462    0.98511    0.00194625    0.0100526
0.761995    0.0160058    0.00687673    0.812168    0.00183318    0.98498    0.00156352    0.0100799
0.888978    0.0198465    0.00666689    0.812071    0.00250813    0.98504    0.00189034    0.010103
1.01596    0.0221008    0.00697123    0.811525    0.00242233    0.98464    0.00190602    0.010103
1.14294    0.0220622    0.00450979    0.811816    0.00272247    0.98463    0.00213497    0.0101285
1.26993    0.0249177    0.00696647    0.811333    0.00245594    0.984375    0.001877    0.0101588
1.39691    0.0284767    0.0063001    0.811501    0.00302902    0.984485    0.00220704    0.0101861
1.52389    0.0306607    0.00586668    0.810693    0.00288453    0.984065    0.00244019    0.0102131
1.65087    0.0335506    0.00679488    0.811642    0.00260719    0.984715    0.00233239    0.0102579
1.77786    0.0343371    0.0054104    0.811813    0.00280211    0.984885    0.00224956    0.010291
1.90484    0.038122    0.00703402    0.810631    0.00269328    0.983995    0.00222906    0.010317
2.03182    0.040477    0.00713465    0.809789    0.00354387    0.983215    0.00276677    0.0103862
2.1588    0.0441955    0.00798794    0.81066    0.00338692    0.98388    0.00274875    0.0104201
2.28579    0.0472595    0.00741244    0.809718    0.00406587    0.9832    0.00318787    0.0104914
2.41277    0.0467932    0.00706588    0.809587    0.00344378    0.983215    0.00276587    0.0105159
2.53975    0.0507839    0.00802168    0.808434    0.0040654    0.982295    0.00310592    0.0106023
2.66673    0.051427    0.00777137    0.810283    0.00339023    0.983765    0.00253447    0.0106448
2.79372    0.0553798    0.00783188    0.808346    0.00370821    0.982025    0.00284879    0.0106983
2.9207    0.0600372    0.00664465    0.807793    0.00403891    0.98182    0.00305002    0.0107959
3.04768    0.0593802    0.00857255    0.807413    0.0046205    0.981775    0.00334823    0.010858
3.17466    0.0654854    0.00860232    0.806959    0.00395826    0.9811    0.00299374    0.0109504
3.30165    0.0662889    0.00844621    0.805205    0.00437174    0.98007    0.00327606    0.0110247
3.42863    0.0723113    0.00914703    0.805655    0.0053661    0.98024    0.00395536    0.0110897
3.55561    0.0736207    0.00868108    0.803175    0.00609501    0.97883    0.00395615    0.0112018
3.68259    0.0780488    0.00982251    0.803287    0.00603724    0.97856    0.00434815    0.0112909
3.80958    0.0803743    0.0102368    0.802269    0.00537938    0.977885    0.00394056    0.0113944
3.93656    0.0876123    0.0124917    0.798839    0.00777165    0.974915    0.0066775    0.0115171
4.06354    0.0874211    0.00933058    0.800179    0.00500006    0.976385    0.00357848    0.0115901
4.19052    0.0951392    0.0133656    0.794684    0.011224    0.973    0.00739442    0.0117217
4.31751    0.121635    0.0126217    0.770826    0.00875715    0.956615    0.0078634    0.0120546
4.44449    0.261509    0.0421599    0.621295    0.0815942    0.822405    0.0459592    0.0113775
4.57147    0.320551    0.00914878    0.510118    0.00735521    0.759405    0.00496636    0.011048
4.69845    0.326335    0.0110076    0.506385    0.00905955    0.757165    0.00614117    0.0111975
4.82544    0.328543    0.0109606    0.505743    0.00874448    0.7567    0.00571161    0.0112246
4.95242    0.479651    0.0240464    0.225117    0.0503221    0.596015    0.0286751    0.00992675
5.0794    0.497616    0.00788273    0.195386    0.00768882    0.578345    0.00485358    0.00982613
5.20638    0.501757    0.0100364    0.194241    0.00855367    0.577805    0.0055424    0.00984642
5.33337    0.498142    0.00936308    0.200198    0.0064145    0.581745    0.00424161    0.00983137
5.46035    0.505648    0.00942046    0.194425    0.00793999    0.577575    0.00512646    0.00997302
5.58733    0.52191    0.00858662    0.175021    0.00823572    0.566335    0.00502559    0.0101555
5.71431    0.607596    0.00962801    0.0243783    0.00853637    0.479065    0.00549814    0.00923827
5.8413    0.70513    0.00672102    -0.138854    0.00323105    0.384785    0.0023076    0.00839989
5.96828    0.80302    0.00469227    -0.307391    0.00229781    0.2868    0.00175499    0.00759493
6.09526    0.805009    0.00479866    -0.307554    0.00213605    0.28646    0.00177508    0.0075804
6.22224    0.808091    0.00500984    -0.307469    0.00205977    0.286535    0.00192029    0.0075864
6.34923    0.882476    0.0386809    -0.434018    0.0755852    0.21308    0.0428679    0.00692598
6.47621    0.989948    0.00487213    -0.63417    0.00163845    0.098165    0.00146083    0.00536748
6.60319    0.990826    0.00437605    -0.633729    0.00161546    0.097955    0.00146261    0.00531821
6.73017    0.992976    0.00460003    -0.633574    0.00153398    0.097725    0.00124122    0.00527202
6.85716    0.995435    0.00447304    -0.633253    0.00175364    0.098205    0.00125468    0.0052227
