FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
0.0001    0.0303725    0.00608379    0.81158    0.00284191    0.986505    0.00227238    0.0090038
0.127083    0.0307763    0.0061618    0.811081    0.00299255    0.98614    0.00233675    0.0089956
0.254065    0.0345235    0.00582428    0.811553    0.00251424    0.98639    0.00208396    0.00898786
0.381048    0.0373835    0.00621733    0.812398    0.00261507    0.987125    0.00203976    0.00898426
0.50803    0.039142    0.00535847    0.811868    0.00286639    0.98681    0.00234497    0.00897586
0.635013    0.0415142    0.00571301    0.811631    0.00316213    0.986545    0.00241697    0.00898655
0.761995    0.0426189    0.00626873    0.811644    0.00288998    0.986595    0.00233821    0.00898692
0.888978    0.0477251    0.00598963    0.811495    0.00278857    0.98642    0.00210026    0.00899966
1.01596    0.0470063    0.00480335    0.811818    0.00273039    0.98662    0.00220468    0.00900997
1.14294    0.0491388    0.00498842    0.811898    0.002758    0.98695    0.00208387    0.00901824
1.26993    0.0537636    0.00562812    0.810994    0.00291715    0.986195    0.00220924    0.00904051
1.39691    0.0536656    0.00785196    0.811436    0.00262701    0.98637    0.00214315    0.00907107
1.52389    0.0574896    0.00654863    0.810967    0.00299943    0.986155    0.0022577    0.00908913
1.65087    0.0615713    0.00641996    0.811688    0.00294624    0.986495    0.00221105    0.00910335
1.77786    0.061738    0.00593923    0.811082    0.00353773    0.986165    0.00263088    0.00914672
1.90484    0.0632873    0.00526557    0.811354    0.00279567    0.98632    0.00222769    0.00918672
2.03182    0.0650458    0.00693979    0.811299    0.00328091    0.986625    0.00251955    0.0092106
2.1588    0.0679244    0.00622042    0.810685    0.00311775    0.986005    0.00229591    0.00926732
2.28579    0.0709986    0.00573134    0.810549    0.00389259    0.986005    0.00292425    0.0093054
2.41277    0.073515    0.00620264    0.810719    0.00340547    0.986015    0.0026246    0.00935783
2.53975    0.0757651    0.00795716    0.809851    0.00284662    0.985335    0.00225478    0.00939477
2.66673    0.0783675    0.00674496    0.810511    0.00327223    0.98601    0.00235529    0.00944973
2.79372    0.0807634    0.00547884    0.810471    0.00309152    0.98583    0.00225136    0.00952224
2.9207    0.083308    0.00734578    0.80909    0.00397372    0.98484    0.00302686    0.0095679
3.04768    0.0866561    0.00755623    0.8081    0.00429521    0.984205    0.00293543    0.00965985
3.17466    0.0897153    0.00646181    0.808055    0.00363793    0.984005    0.0024842    0.00971743
3.30165    0.0926029    0.00783565    0.806758    0.00410499    0.98317    0.0030706    0.00978738
3.42863    0.0939544    0.00859306    0.807482    0.00601882    0.98377    0.00414573    0.00987021
3.55561    0.0974099    0.00739207    0.807069    0.00479934    0.98344    0.00318691    0.00995192
3.68259    0.100311    0.00838601    0.804664    0.00549547    0.981835    0.00383295    0.0100483
3.80958    0.104576    0.0100812    0.804295    0.00664597    0.981565    0.00458689    0.010137
3.93656    0.109589    0.00921848    0.801605    0.0062692    0.979715    0.00434137    0.0102448
4.06354    0.110739    0.0102332    0.801221    0.0076608    0.97956    0.00507877    0.0103474
4.19052    0.117815    0.00999303    0.797194    0.00820373    0.97669    0.00526559    0.0104696
4.31751    0.120595    0.0125185    0.79534    0.00966174    0.975735    0.00639129    0.0105705
4.44449    0.119421    0.0109283    0.798186    0.00765102    0.97737    0.00509393    0.0106453
4.57147    0.127306    0.0121601    0.794712    0.0101332    0.97533    0.0065796    0.010764
4.69845    0.132341    0.0120532    0.78982    0.0118545    0.97189    0.00752598    0.0108956
4.82544    0.138468    0.0104371    0.78676    0.00957508    0.969825    0.00614497    0.0110045
4.95242    0.257978    0.0442152    0.571494    0.0752602    0.84587    0.0441059    0.0101586
5.0794    0.322581    0.00948431    0.461801    0.00738747    0.781795    0.00517124    0.00976135
5.20638    0.418237    0.00819452    0.294173    0.00680317    0.683405    0.00444828    0.00914827
5.33337    0.419617    0.00844267    0.295933    0.005371    0.684765    0.00364534    0.00918809
