FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
0.0001    -0.0137118    0.00623558    0.813945    0.00258655    0.986535    0.00221811    0.0098798
0.127083    -0.0123984    0.00600329    0.813218    0.00217859    0.986095    0.001915    0.00989235
0.254065    -0.0109441    0.00557922    0.813215    0.00266876    0.986045    0.00210873    0.00991282
0.381048    -0.00721336    0.00654493    0.813801    0.00202995    0.98659    0.00182055    0.00991369
0.50803    -0.00635154    0.00621859    0.812808    0.00217286    0.985715    0.00182484    0.00993732
0.635013    -0.000880603    0.00579766    0.813421    0.00210466    0.9861    0.00167929    0.00996098
0.761995    -0.000355365    0.00568203    0.813132    0.00266015    0.986015    0.0020907    0.00998046
0.888978    0.00209716    0.00589466    0.813238    0.00264915    0.98603    0.00221734    0.00998835
1.01596    0.0026556    0.0073462    0.812643    0.00290853    0.98582    0.0021892    0.010042
1.14294    0.0050849    0.0060704    0.813237    0.00235105    0.98607    0.00189344    0.0100641
1.26993    0.00959194    0.00677503    0.81258    0.00285455    0.985455    0.002162    0.0100859
1.39691    0.0102464    0.0057977    0.812017    0.00274715    0.985135    0.00205986    0.0101375
1.52389    0.0124013    0.00559447    0.812269    0.00253046    0.985245    0.00192321    0.0101722
1.65087    0.0148151    0.00632418    0.812243    0.00318622    0.9855    0.00240624    0.0102068
1.77786    0.0166367    0.00537665    0.812276    0.00256977    0.985355    0.00184736    0.0102543
1.90484    0.0203175    0.0068373    0.810352    0.00395344    0.984205    0.00273207    0.0103318
2.03182    0.0213256    0.00686963    0.812698    0.00263593    0.985605    0.00206645    0.010358
2.1588    0.024843    0.00650515    0.811786    0.00272903    0.984915    0.00189513    0.0104109
2.28579    0.0268783    0.00634076    0.812279    0.00258181    0.985405    0.00214236    0.0104684
2.41277    0.0288706    0.00727457    0.810954    0.00354925    0.98439    0.00259044    0.0105442
2.53975    0.0331579    0.00592378    0.809646    0.00398055    0.98348    0.00268041    0.0106098
2.66673    0.0348075    0.00584681    0.810732    0.00292094    0.98418    0.00219547    0.0106675
2.79372    0.0367269    0.00805014    0.808196    0.00518307    0.98258    0.00346895    0.0107752
2.9207    0.0393381    0.00688862    0.809882    0.00377483    0.98371    0.00283124    0.0108294
3.04768    0.0423644    0.00603618    0.808683    0.00366561    0.982845    0.00258742    0.0108963
3.17466    0.0427177    0.00746591    0.80906    0.00397918    0.983095    0.00293764    0.0109837
3.30165    0.0460891    0.00714912    0.808302    0.00469143    0.98248    0.0030178    0.0110921
3.42863    0.0520888    0.00785275    0.805925    0.00564448    0.980915    0.00387995    0.0111811
3.55561    0.0534881    0.00919317    0.805546    0.00572158    0.980785    0.00375234    0.0113015
3.68259    0.058192    0.00855573    0.802129    0.00539446    0.97881    0.00351054    0.0114246
3.80958    0.168532    0.00721062    0.639752    0.00454372    0.881955    0.00313317    0.0108695
3.93656    0.174247    0.00809965    0.63774    0.00569789    0.880725    0.00383838    0.0109734
4.06354    0.1759    0.00616845    0.638344    0.00463376    0.88094    0.00302761    0.0110323
4.19052    0.180611    0.00745607    0.63565    0.0059454    0.879425    0.00389206    0.0111471
4.31751    0.181486    0.00872946    0.633799    0.00691564    0.8784    0.00417941    0.0112549
4.44449    0.183707    0.0103308    0.635118    0.00760917    0.87898    0.00490531    0.0113204
4.57147    0.192458    0.0080269    0.629012    0.00892958    0.87521    0.00559986    0.0114687
4.69845    0.292371    0.0115713    0.544294    0.00951413    0.77608    0.00594231    0.0109657
4.82544    0.328515    0.0474746    0.492101    0.0749707    0.74551    0.0437246    0.01092
4.95242    0.402598    0.00984769    0.370983    0.00755179    0.67543    0.00498724    0.0104793
5.0794    0.500436    0.00912391    0.206758    0.00608457    0.58103    0.00396977    0.00973555
5.20638    0.503648    0.00845951    0.204201    0.00730487    0.578955    0.00500392    0.00980645
5.33337    0.509621    0.00979248    0.201189    0.00914212    0.577255    0.00575814    0.00985061
5.46035    0.516053    0.01259    0.19551    0.012643    0.57416    0.00767427    0.00992877
5.58733    0.516428    0.00964815    0.19687    0.00947226    0.574515    0.00617726    0.00996614
5.71431    0.518026    0.011624    0.200888    0.0113444    0.57653    0.0072539    0.0100163
5.8413    0.621953    0.0113918    0.0215438    0.0107992    0.472235    0.0068601    0.00926698
5.96828    0.706375    0.00798929    -0.13747    0.00968091    0.382495    0.00630307    0.00838162
6.09526    0.793714    0.010424    -0.297172    0.019215    0.291785    0.0106259    0.00757412
6.22224    0.891538    0.009217    -0.47508    0.00978332    0.190425    0.0060645    0.00647668
6.34923    0.984423    0.00451841    -0.634975    0.00201284    0.09713    0.00148933    0.00559227
6.47621    0.99124    0.00481678    -0.640712    0.0033098    0.093695    0.00218763    0.00556398
6.60319    0.989677    0.00590391    -0.63698    0.00420579    0.096    0.00235213    0.00550864
6.73017    0.99307    0.00535189    -0.637484    0.00386858    0.09569    0.00241586    0.00546022
6.85716    1.088    0.00334446    -0.803704    0.00143195    1e-05    0.00113353    0.00425846
6.98414    1.09065    0.00349778    -0.803344    0.00147485    0.00019    0.00117107    0.00420175
7.11112    1.09243    0.00336583    -0.802759    0.0017877    -0.00033    0.00121495    0.00412283
7.2381    1.0959    0.00351284    -0.802435    0.00164068    -9e-05    0.00106743    0.00405595
7.36509    1.09639    0.00321526    -0.801975    0.00142428    -3.5e-05    0.000969549    0.00399856
7.49207    1.09864    0.00351499    -0.801759    0.00141191    -0.00013    0.000971133    0.0039229
7.61905    1.09989    0.00342585    -0.801238    0.00145203    -0.000175    0.00136862    0.00386749
7.74603    1.10366    0.0038073    -0.801525    0.00157365    -0.00019    0.00125256    0.0037999
7.87302    1.10537    0.00279744    -0.800664    0.00137428    3e-05    0.0010448    0.00374571
8    1.10774    0.00304541    -0.800328    0.00162951    -0.000285    0.00108168    0.00368497
