FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
0.0001    -0.000998456    0.00671035    0.813781    0.00273067    0.986425    0.00205928    0.00938673
0.127083    0.00102857    0.00624436    0.814297    0.00201767    0.98664    0.00179594    0.00939046
0.254065    0.00361673    0.00569642    0.813807    0.00294606    0.986325    0.00233251    0.00941455
0.381048    0.00577939    0.00630735    0.814128    0.00238879    0.986635    0.00199826    0.00942904
0.50803    0.0075357    0.00529646    0.814628    0.00210071    0.987095    0.00186272    0.00944553
0.635013    0.0102542    0.0068693    0.813918    0.00210688    0.98644    0.00184293    0.00946504
0.761995    0.0138155    0.00678791    0.813631    0.00229656    0.986185    0.00186199    0.00948657
0.888978    0.0142492    0.00612244    0.813631    0.00212739    0.986305    0.00174949    0.00952003
1.01596    0.0161939    0.00594365    0.813019    0.00223976    0.985805    0.00211027    0.00955825
1.14294    0.01863    0.00643342    0.813535    0.00230938    0.986165    0.00190434    0.00958492
1.26993    0.0217517    0.00543765    0.81306    0.0028807    0.985775    0.00241467    0.00962606
1.39691    0.0233244    0.00527019    0.813151    0.00193715    0.985795    0.0015666    0.00966646
1.52389    0.0268419    0.00693083    0.812253    0.0028004    0.984925    0.00226509    0.00970061
1.65087    0.0277803    0.00574352    0.812797    0.00228473    0.98548    0.00196777    0.00974833
1.77786    0.0312411    0.00721662    0.812487    0.00236833    0.985285    0.00187217    0.00980187
1.90484    0.0332462    0.00655167    0.811634    0.00309813    0.984735    0.00246851    0.00986753
2.03182    0.0350104    0.00586531    0.812379    0.00269347    0.985335    0.00204059    0.00990998
2.1588    0.0394805    0.00757345    0.810821    0.00362162    0.983885    0.00253141    0.00998794
2.28579    0.0402932    0.00722313    0.811365    0.00248171    0.98442    0.00205088    0.0100291
2.41277    0.0423143    0.00612421    0.8109    0.00239424    0.98403    0.00190699    0.0100975
2.53975    0.0455873    0.00694209    0.810305    0.00316238    0.983615    0.00266984    0.0101732
2.66673    0.0477138    0.00628763    0.810803    0.00293594    0.98388    0.00237868    0.0102412
2.79372    0.0511327    0.00609443    0.809702    0.00270312    0.98314    0.00225009    0.0103291
2.9207    0.0515815    0.00750701    0.809963    0.00230727    0.983225    0.0019431    0.0103801
3.04768    0.0629758    0.00957427    0.802455    0.00845246    0.97837    0.00552138    0.0105713
3.17466    0.0595375    0.0066616    0.808509    0.00309175    0.98212    0.00251408    0.0105725
3.30165    0.059713    0.0074271    0.809116    0.00296406    0.98267    0.0023369    0.0106515
3.42863    0.0638335    0.00899372    0.806829    0.00532746    0.98096    0.00374645    0.0107524
3.55561    0.0647674    0.00864114    0.808614    0.00342061    0.982405    0.00287789    0.0108482
3.68259    0.0730715    0.00837329    0.80399    0.00685505    0.97903    0.0047696    0.0109879
3.80958    0.0721824    0.00845551    0.805518    0.00449147    0.980115    0.00320282    0.0110582
3.93656    0.0765286    0.0107813    0.802746    0.00786922    0.97835    0.00517373    0.0111898
4.06354    0.176163    0.0132117    0.645909    0.021286    0.88656    0.0121281    0.0106156
4.19052    0.213948    0.0103731    0.600383    0.00843729    0.859085    0.00557127    0.0109328
4.31751    0.2923    0.00716129    0.470386    0.00357859    0.7841    0.00243362    0.0100486
4.44449    0.294597    0.00723424    0.470047    0.0040398    0.783485    0.00270666    0.0101057
4.57147    0.298469    0.00768027    0.467902    0.00498474    0.78218    0.00330077    0.0102274
4.69845    0.299787    0.00688414    0.468582    0.00381686    0.782645    0.00271343    0.0102644
4.82544    0.302227    0.00680276    0.469748    0.00351983    0.78305    0.00262726    0.0103399
4.95242    0.387973    0.030836    0.387879    0.0301116    0.7011    0.0339492    0.0102692
5.0794    0.488447    0.00671997    0.213909    0.00393418    0.58853    0.00271875    0.00896224
5.20638    0.49304    0.00827973    0.211898    0.00567868    0.58708    0.00407352    0.00902079
5.33337    0.494722    0.00660715    0.212523    0.00370519    0.587045    0.00276798    0.00903531
5.46035    0.498061    0.00683076    0.211783    0.00403977    0.58696    0.00282638    0.00910126
5.58733    0.502127    0.00659908    0.211525    0.00390265    0.586335    0.00253703    0.00914839
5.71431    0.546619    0.0485603    0.1366    0.0820644    0.5428    0.0479986    0.00887172
5.8413    0.657141    0.0474027    -0.0492412    0.0816211    0.43555    0.0467894    0.00810257
5.96828    0.713076    0.00949429    -0.145607    0.00763977    0.37965    0.00458421    0.00788554
6.09526    0.970524    0.0333748    -0.610762    0.0572876    0.112    0.0328916    0.00540523
6.22224    0.985811    0.00454393    -0.634974    0.00153433    0.097825    0.00126417    0.00519079
6.34923    0.988667    0.00455806    -0.634762    0.00161734    0.097825    0.00134745    0.00513973
6.47621    0.991203    0.00433757    -0.634567    0.00163736    0.09808    0.00149787    0.00509593
6.60319    0.994062    0.00521466    -0.63457    0.00164483    0.0978    0.00117898    0.00505155
6.73017    0.996434    0.00414646    -0.634264    0.00172282    0.0974    0.00147394    0.00500872
6.85716    0.998098    0.00437263    -0.633821    0.00171978    0.097665    0.00134314    0.00496088
6.98414    1.00054    0.00395558    -0.633845    0.00218032    0.097365    0.00139751    0.00491905
7.11112    1.00273    0.00375055    -0.633841    0.00195026    0.097345    0.00155233    0.00488505
7.2381    1.00533    0.00431423    -0.633788    0.00231542    0.096985    0.00160578    0.00485535
7.36509    1.09737    0.00329389    -0.803054    0.0012545    0.00045    0.00117686    0.0036629
7.49207    1.1    0.00310647    -0.802456    0.00152345    0.000415    0.00110636    0.0035935
7.61905    1.10111    0.00286319    -0.801935    0.0014797    0.000175    0.00112722    0.00353421
7.74603    1.10291    0.00267129    -0.801132    0.00147612    0.000155    0.00117035    0.0034788
7.87302    1.10518    0.00302684    -0.801255    0.00117527    0.00047    0.00115503    0.00341555
8    1.10794    0.00314149    -0.800874    0.00125234    0.000315    0.00107216    0.00336098
