FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
0.0001    -0.00725309    0.00543611    0.813644    0.00312383    0.986825    0.00253981    0.00928289
0.127083    -0.00471459    0.00603279    0.813748    0.00312214    0.98701    0.00240258    0.00929485
0.254065    -0.00168729    0.00520956    0.81376    0.0027072    0.986945    0.00220357    0.00929432
0.381048    0.0003794    0.00632904    0.812707    0.00281009    0.9863    0.00208207    0.00931989
0.50803    0.00160158    0.00581102    0.813169    0.00209203    0.986665    0.00171945    0.00933004
0.635013    0.00391176    0.00622192    0.813384    0.00214797    0.986635    0.00173148    0.00934417
0.761995    0.00563431    0.005916    0.812464    0.00241678    0.985965    0.00194359    0.0093606
0.888978    0.00840723    0.00605947    0.813292    0.00269499    0.98648    0.00216843    0.00939607
1.01596    0.0111461    0.00597936    0.813116    0.00286873    0.986335    0.00219238    0.00942464
1.14294    0.0126744    0.00583719    0.812225    0.00226197    0.9859    0.00158666    0.00945416
1.26993    0.016184    0.00553889    0.812621    0.00302615    0.986115    0.00239228    0.009505
1.39691    0.0170622    0.00651776    0.812087    0.00277137    0.985805    0.00216003    0.00952175
1.52389    0.0191303    0.00689609    0.812085    0.00254004    0.98567    0.00208053    0.00956576
1.65087    0.0226194    0.00590737    0.811539    0.00354016    0.98547    0.00245288    0.00962502
1.77786    0.0239956    0.00706264    0.811356    0.0033164    0.985345    0.0022781    0.00967137
1.90484    0.0258241    0.00532355    0.811898    0.00279085    0.985635    0.00219671    0.0097049
2.03182    0.0304965    0.00626917    0.808337    0.00414259    0.983345    0.00254504    0.00978125
2.1588    0.0319545    0.00859297    0.809814    0.0041141    0.98413    0.00275873    0.00983575
2.28579    0.0331938    0.00599254    0.810736    0.00326826    0.984845    0.00246926    0.0098784
2.41277    0.0362156    0.00683802    0.809935    0.00363303    0.98432    0.00235108    0.00995548
2.53975    0.0393708    0.00649998    0.809485    0.00403188    0.98373    0.00279501    0.0100206
2.66673    0.0418706    0.00865604    0.808444    0.00480136    0.983265    0.0031656    0.01011
2.79372    0.045225    0.00840082    0.807877    0.00466613    0.982745    0.003215    0.0101692
2.9207    0.0469342    0.00656067    0.806914    0.00461005    0.982165    0.00290672    0.0102462
3.04768    0.0494258    0.00623479    0.807623    0.00386204    0.982735    0.00270112    0.0103178
3.17466    0.0520534    0.00835324    0.805376    0.00666094    0.981275    0.00426387    0.0104198
3.30165    0.0580763    0.00876548    0.803087    0.00524522    0.9797    0.00354859    0.0105131
3.42863    0.0586934    0.00919398    0.806075    0.00533402    0.98155    0.00354683    0.0105995
3.55561    0.0828331    0.0081944    0.780118    0.00593219    0.965095    0.00388423    0.0109981
3.68259    0.0951763    0.0131581    0.763712    0.0177743    0.95562    0.0104633    0.0111411
3.80958    0.171008    0.00905923    0.633893    0.0056506    0.881505    0.0038992    0.010368
3.93656    0.190093    0.00731796    0.61549    0.00542309    0.869855    0.00354545    0.0106565
4.06354    0.177497    0.00759519    0.632502    0.00479301    0.88035    0.00325998    0.0105526
4.19052    0.28658    0.00862477    0.453183    0.00956185    0.77701    0.00593485    0.0100328
4.31751    0.285118    0.00955334    0.459421    0.00940609    0.781015    0.00576594    0.0100342
4.44449    0.298843    0.00878933    0.446802    0.00933555    0.77318    0.0058125    0.0101911
4.57147    0.294247    0.0116659    0.454349    0.00934358    0.777555    0.00611786    0.0102106
