FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
0.0001    -0.00560232    0.00872532    0.72368    0.00541274    0.94501    0.00437777    0.0380937
0.258161    0.00289104    0.0108805    0.721865    0.00613855    0.94322    0.00526822    0.0381481
0.516223    0.0128178    0.0104148    0.723513    0.00609815    0.944215    0.00492951    0.0382045
0.774284    0.0257818    0.0126751    0.721323    0.00859951    0.94332    0.00633167    0.0383494
1.03235    0.0378488    0.0142418    0.719619    0.00896881    0.94193    0.00622777    0.0384803
1.29041    0.0472875    0.0141311    0.718742    0.00799709    0.940985    0.00593957    0.0386813
1.54847    0.167151    0.0125295    0.573017    0.00840278    0.84649    0.00655972    0.0384552
1.80653    0.185225    0.0179987    0.560671    0.0144674    0.838705    0.010612    0.0386973
2.06459    0.199567    0.0189029    0.557732    0.0155626    0.83679    0.0105969    0.0389067
2.32265    0.519868    0.0322518    0.208762    0.0436949    0.57198    0.027912    0.0364009
2.58071    0.59213    0.0498683    0.122304    0.0725207    0.5176    0.0457996    0.0360105
2.83877    0.843171    0.0289655    -0.246237    0.0442997    0.291905    0.0266022    0.0332838
3.09684    1.0862    0.0448601    -0.611352    0.0689372    0.071165    0.0411279    0.0305944
3.3549    1.16843    0.00790987    -0.727858    0.00500196    -0.0002    0.00384187    0.0291478
3.61296    1.17819    0.00749706    -0.727293    0.0053967    0.00014    0.00307496    0.0284022
3.87102    1.18534    0.00793008    -0.728254    0.00492711    -0.000525    0.00349973    0.0277946
4.12908    1.19226    0.0074405    -0.727096    0.00478954    -5e-05    0.00376132    0.0271264
4.38714    1.19984    0.00818008    -0.726528    0.00448116    -0.00125    0.00334851    0.0265203
4.6452    1.20657    0.00739894    -0.725854    0.00494118    -0.00024    0.00369085    0.0259106
4.90326    1.21572    0.00627044    -0.726682    0.00412363    8e-05    0.00332695    0.0253294
5.16133    1.22425    0.00659691    -0.727053    0.00452725    0.000215    0.00374767    0.0247647
5.41939    1.23089    0.00842182    -0.724346    0.00497157    0.00031    0.00354491    0.0242188
5.67745    1.24046    0.00632116    -0.725627    0.00402495    0.00023    0.00317563    0.0236657
5.93551    1.24609    0.00750852    -0.725187    0.00409123    0.000125    0.00383577    0.0231625
6.19357    1.25587    0.00638846    -0.724654    0.00403162    0.000245    0.00304117    0.0226678
6.45163    1.26426    0.00620448    -0.724633    0.00404701    -0.000265    0.00240801    0.0221426
6.70969    1.27098    0.0062956    -0.723424    0.00483998    -0.000645    0.00320784    0.0216965
6.96775    1.28001    0.00622181    -0.722592    0.00440876    -0.00023    0.00265981    0.0212271
7.22582    1.28788    0.0066536    -0.722316    0.00436358    7.5e-05    0.002725    0.020772
7.48388    1.29531    0.0069513    -0.721494    0.00431244    -0.000455    0.00369753    0.02037
7.74194    1.30252    0.00578277    -0.721256    0.00412534    -0.000145    0.00293943    0.019941
8    1.3087    0.0052082    -0.719204    0.00400249    0.000125    0.00317264    0.0195517
