FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
0.0001    0.00885459    0.0109742    0.720509    0.00965683    0.943825    0.00705713    0.0383832
0.258161    0.0187466    0.0126714    0.719431    0.00767028    0.943565    0.00563445    0.0383299
0.516223    0.0299361    0.0114948    0.721452    0.00732287    0.944625    0.00539658    0.03829
0.774284    0.0395578    0.0138592    0.718381    0.00910046    0.94188    0.00689443    0.0383639
1.03235    0.0529434    0.0126811    0.715867    0.00880178    0.940265    0.00626127    0.0384807
1.29041    0.0632744    0.0122518    0.715079    0.00979067    0.940245    0.00732453    0.0385145
1.54847    0.0722908    0.0148274    0.714196    0.0113847    0.939175    0.00779347    0.0387194
1.80653    0.0892138    0.0163776    0.706132    0.0127457    0.934195    0.00872443    0.0389605
2.06459    0.211274    0.0157219    0.554142    0.0115132    0.84037    0.00779523    0.0384838
2.32265    0.223995    0.0175569    0.548258    0.0169392    0.83637    0.0109563    0.0386468
2.58071    0.352539    0.0935578    0.380941    0.133324    0.73175    0.0839101    0.0377302
2.83877    0.725197    0.0436247    -0.156262    0.0627195    0.397    0.0396101    0.0344223
3.09684    0.958431    0.00985743    -0.417133    0.00558985    0.187735    0.00503349    0.0315902
3.3549    1.15796    0.026613    -0.709899    0.0421421    0.00661    0.0250525    0.0293205
3.61296    1.17818    0.00932747    -0.72614    0.00554353    -0.00245    0.00409145    0.0284713
3.87102    1.18464    0.00951477    -0.7241    0.00632919    -0.001735    0.00409616    0.0278095
4.12908    1.19481    0.00782825    -0.725761    0.00514926    -0.001715    0.0039405    0.0271193
4.38714    1.20159    0.00706456    -0.72581    0.00480753    -0.002205    0.00387159    0.026474
4.6452    1.20896    0.00820024    -0.725765    0.00505718    -0.00198    0.00408713    0.0258665
4.90326    1.21812    0.00805471    -0.725267    0.005538    -0.001715    0.00320118    0.0252461
5.16133    1.22779    0.00725715    -0.725503    0.00478648    -0.001275    0.00296237    0.0247036
5.41939    1.23494    0.00706232    -0.726111    0.00459102    -0.00185    0.00319648    0.0241434
5.67745    1.24259    0.00737016    -0.724478    0.00453881    -0.000955    0.00351343    0.0235774
5.93551    1.24849    0.00537721    -0.723324    0.0043006    -0.001875    0.00376073    0.0230789
6.19357    1.25666    0.00767706    -0.723498    0.00513116    -0.00174    0.00336116    0.0225658
6.45163    1.26239    0.00772921    -0.721909    0.0041814    -0.00119    0.00268261    0.0220619
6.70969    1.27134    0.00637104    -0.722235    0.00407714    -0.00147    0.00313554    0.0216113
6.96775    1.28128    0.00534351    -0.721815    0.00438599    -0.001325    0.00288758    0.0211535
7.22582    1.28862    0.00550138    -0.722107    0.00357452    -0.00129    0.00297084    0.0207149
7.48388    1.29539    0.00615334    -0.720179    0.00352017    -0.00184    0.00251782    0.0202853
7.74194    1.30457    0.00632649    -0.72007    0.00424952    -0.00194    0.00264696    0.0198747
8    1.31216    0.00540503    -0.718968    0.00418499    -0.00119    0.00274252    0.0194643
