FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
0.0001    -0.0186553    0.0120506    0.723517    0.0060242    0.94447    0.00451515    0.0384298
0.258161    -0.00995136    0.0114362    0.723369    0.00844121    0.944695    0.00653037    0.0385161
0.516223    -0.000546467    0.011521    0.723907    0.00794041    0.944975    0.00625385    0.0385661
0.774284    0.00962744    0.011074    0.720981    0.00974713    0.94324    0.00721993    0.0387571
1.03235    0.0217721    0.0138612    0.721364    0.00768204    0.94276    0.00623497    0.038917
1.29041    0.0353958    0.014832    0.715201    0.0114892    0.93902    0.00766727    0.0391518
1.54847    0.0453737    0.0140257    0.719595    0.00698376    0.941515    0.00562481    0.0393312
1.80653    0.505798    0.0137367    0.187769    0.0116437    0.563945    0.0084632    0.0370074
2.06459    0.517321    0.0144078    0.186526    0.0122478    0.563245    0.00839784    0.0368517
2.32265    0.632216    0.0135401    0.0309467    0.0133925    0.467825    0.00905708    0.0359004
2.58071    0.807573    0.0457931    -0.207374    0.0662925    0.319375    0.0420754    0.0341617
2.83877    0.854646    0.00975611    -0.262506    0.00572027    0.28431    0.00448429    0.0332048
3.09684    0.884473    0.0385514    -0.294953    0.0579153    0.264145    0.0344435    0.0328309
3.3549    1.03401    0.072059    -0.518901    0.110947    0.128485    0.0673967    0.0308709
3.61296    1.17856    0.00902285    -0.727202    0.00534557    0.001625    0.00437586    0.0286156
3.87102    1.18652    0.00796997    -0.726927    0.00533533    0.001005    0.00439701    0.0279508
4.12908    1.19593    0.00834805    -0.728364    0.00518125    0.0015    0.00330568    0.0273036
4.38714    1.20264    0.00811327    -0.727208    0.00549537    0.00111    0.00350077    0.0266494
4.6452    1.2098    0.00824272    -0.726885    0.00561198    0.001235    0.00407413    0.0260584
4.90326    1.21738    0.00748505    -0.726925    0.00542012    -0.00021    0.00383874    0.0254383
5.16133    1.2276    0.00652363    -0.727585    0.00452616    0.00032    0.00380691    0.0248944
5.41939    1.23757    0.00688043    -0.72861    0.00407007    0.00072    0.00332627    0.0243237
5.67745    1.24306    0.00799614    -0.726641    0.00455439    0.000965    0.00267722    0.0237624
5.93551    1.25176    0.00807625    -0.72614    0.00448761    0.001045    0.00316097    0.0232593
6.19357    1.26061    0.00719926    -0.72642    0.00370957    9e-05    0.00272844    0.0227363
6.45163    1.26678    0.00677864    -0.725441    0.00464354    0.000115    0.00248154    0.0222559
6.70969    1.27292    0.00681368    -0.72392    0.00364342    0.001055    0.00288976    0.0217652
6.96775    1.28213    0.00717999    -0.723492    0.00467004    2.60209e-20    0.00268514    0.0213106
7.22582    1.28917    0.00641704    -0.721951    0.0048955    0.000975    0.00316948    0.0208973
7.48388    1.29602    0.00680871    -0.72209    0.00448556    0.000585    0.00296547    0.0204619
7.74194    1.30438    0.00546172    -0.720798    0.00374032    0.00098    0.00283189    0.0200531
8    1.31188    0.00604648    -0.720068    0.00414695    0.00095    0.00277444    0.0196176
