FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
0.0001    0.0090842    0.0141753    0.724575    0.00728841    0.94694    0.00539619    0.037712
0.258161    0.016255    0.0116066    0.723499    0.00874246    0.945665    0.00677894    0.0376878
0.516223    0.0277025    0.0127243    0.721818    0.00905667    0.944195    0.00690331    0.0376807
0.774284    0.0360131    0.012644    0.726056    0.00758147    0.947645    0.00559086    0.0376612
1.03235    0.0490636    0.0125875    0.722394    0.00892787    0.944325    0.00706244    0.0377424
1.29041    0.170533    0.0150262    0.567323    0.00749816    0.849145    0.00650982    0.0375873
1.54847    0.183731    0.0125145    0.563038    0.0082175    0.844695    0.00719623    0.0377452
1.80653    0.295876    0.012823    0.485458    0.0130484    0.750385    0.00948146    0.0370838
2.06459    0.417907    0.016355    0.343133    0.0129179    0.66063    0.00855208    0.0361979
2.32265    0.436892    0.0204705    0.326439    0.0241314    0.64906    0.0158046    0.0362806
2.58071    0.845053    0.0101465    -0.260733    0.00606269    0.28355    0.00529079    0.0325958
2.83877    0.85809    0.0109379    -0.265715    0.0110429    0.28092    0.00898811    0.0321768
3.09684    0.966651    0.0109289    -0.418199    0.00614116    0.186575    0.00441765    0.0308777
3.3549    1.07234    0.0108069    -0.573281    0.0056087    0.093205    0.00390214    0.0294545
3.61296    1.17979    0.00881156    -0.728619    0.00540525    -0.00265    0.00346554    0.0279497
3.87102    1.18873    0.00790935    -0.729604    0.00503833    -0.00278    0.00354388    0.0272614
4.12908    1.19456    0.00777991    -0.726588    0.00609779    -0.00279    0.00327466    0.0266121
4.38714    1.204    0.006811    -0.728682    0.00380026    -0.00273    0.00296262    0.0259938
4.6452    1.20964    0.0068898    -0.726658    0.00423003    -0.002535    0.0035819    0.0253681
4.90326    1.22137    0.0076233    -0.728626    0.00448619    -0.00252    0.00375993    0.0247933
5.16133    1.22664    0.00877795    -0.727828    0.00530675    -0.00221    0.00395201    0.0242504
5.41939    1.23532    0.006217    -0.727032    0.00416064    -0.00281    0.00263465    0.0236793
5.67745    1.24246    0.00662697    -0.726925    0.00380154    -0.002255    0.00333072    0.0231506
5.93551    1.25061    0.00673597    -0.726518    0.00393442    -0.002215    0.00314444    0.0226322
6.19357    1.25984    0.00667636    -0.725851    0.00387532    -0.00151    0.003347    0.0221235
6.45163    1.26761    0.00568052    -0.726193    0.00356545    -0.00158    0.00339501    0.0216384
6.70969    1.2744    0.00700855    -0.725143    0.00409935    -0.002305    0.0028798    0.0211786
6.96775    1.28173    0.00731162    -0.724392    0.00419017    -0.001765    0.00235818    0.0207125
7.22582    1.29165    0.0056067    -0.723808    0.00391593    -0.00117    0.00286419    0.020284
7.48388    1.29722    0.00618968    -0.722218    0.00409198    -0.00186    0.0025701    0.0198847
7.74194    1.30443    0.00550068    -0.720614    0.00394318    -0.000965    0.00342309    0.0194592
8    1.31254    0.00543887    -0.720164    0.00381955    -0.001475    0.0031222    0.0190539
