FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
0.0001    -0.0190658    0.0145939    0.720747    0.00653229    0.943625    0.00501952    0.038614
0.258161    -0.00709959    0.0112162    0.719696    0.00844794    0.94308    0.00640204    0.038693
0.516223    0.00657903    0.0128949    0.720896    0.00722276    0.9437    0.00589597    0.0387526
0.774284    0.0149897    0.0114359    0.719255    0.00736029    0.941855    0.00577128    0.038862
1.03235    0.0532354    0.0247845    0.670081    0.035649    0.911645    0.0218583    0.0396984
1.29041    0.0404147    0.0155691    0.71301    0.00935746    0.937235    0.00811132    0.0393576
1.54847    0.0548782    0.0173208    0.710266    0.0127207    0.934445    0.0107033    0.0395912
1.80653    0.271823    0.0382273    0.502245    0.0492117    0.7586    0.0311625    0.038559
2.06459    0.608608    0.0123578    0.0285305    0.0101904    0.46876    0.00868216    0.036499
2.32265    0.722825    0.016277    -0.119279    0.0202547    0.37594    0.0126606    0.035413
2.58071    0.932332    0.0237815    -0.413774    0.0316361    0.195225    0.0214411    0.0334618
2.83877    1.1416    0.027821    -0.708727    0.0396869    0.010285    0.0245318    0.0311181
3.09684    1.15925    0.00894835    -0.72504    0.00520334    -0.000165    0.00415951    0.0300994
3.3549    1.16826    0.0083093    -0.72472    0.00531647    0.00159    0.00381633    0.0293494
3.61296    1.17593    0.00881004    -0.724819    0.00583893    0.001215    0.00390865    0.0287018
3.87102    1.18399    0.00726304    -0.725892    0.00522026    0.00186    0.00412558    0.0279624
4.12908    1.19304    0.00742836    -0.725665    0.0044643    0.001135    0.00387079    0.0273384
4.38714    1.19877    0.008112    -0.725071    0.00501675    0.000745    0.00376015    0.0266998
4.6452    1.20953    0.00655865    -0.726164    0.00440554    0.000935    0.00368097    0.0260647
4.90326    1.21684    0.00766414    -0.724885    0.00473189    0.00041    0.00385609    0.0254816
5.16133    1.22449    0.0063001    -0.724224    0.00443123    0.00106    0.00375452    0.0249309
5.41939    1.23239    0.00732191    -0.724518    0.00458417    0.000835    0.00333152    0.0243362
5.67745    1.24106    0.00737268    -0.724561    0.00402873    0.001705    0.00329837    0.0237867
5.93551    1.24797    0.00727976    -0.723573    0.00442058    0.001245    0.00317273    0.0232734
6.19357    1.25754    0.00816842    -0.724838    0.00408051    0.000695    0.00336649    0.0227439
6.45163    1.26457    0.0063197    -0.723227    0.00379762    0.00048    0.00308214    0.0222606
6.70969    1.27201    0.00701182    -0.722271    0.00425197    0.000375    0.00308555    0.021771
6.96775    1.27969    0.00680182    -0.722124    0.00320198    0.00014    0.00319733    0.0212919
7.22582    1.28927    0.00580188    -0.722363    0.00384897    0.00106    0.00283618    0.0208569
7.48388    1.29479    0.00591663    -0.719853    0.00437308    0.001845    0.00340767    0.0204006
7.74194    1.3038    0.00584427    -0.72009    0.00406273    0.000755    0.00277556    0.0200144
8    1.31205    0.00572856    -0.718997    0.00395173    0.00048    0.00251587    0.0196316
