FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
0.0001    0.00511113    0.0139903    0.721833    0.00587481    0.944535    0.00431654    0.0381965
0.258161    0.0161827    0.0107786    0.719894    0.00725185    0.94354    0.0049377    0.0381912
0.516223    0.0261778    0.0133408    0.718128    0.00806403    0.94169    0.00664766    0.0382117
0.774284    0.0403453    0.0108829    0.717273    0.00774841    0.940615    0.00608445    0.0383302
1.03235    0.0516758    0.0122788    0.718069    0.00844946    0.941115    0.00629885    0.0383992
1.29041    0.0612059    0.0110216    0.718291    0.00823149    0.94124    0.00752396    0.038548
1.54847    0.070931    0.0140537    0.714591    0.00917464    0.938855    0.0070191    0.0387309
1.80653    0.149948    0.0393012    0.625696    0.0531665    0.882125    0.0332397    0.039073
2.06459    0.379499    0.0424597    0.345886    0.0370497    0.675655    0.0398159    0.0375978
2.32265    0.555018    0.0844021    0.136722    0.115209    0.53259    0.072693    0.0363013
2.58071    0.98689    0.050116    -0.470486    0.0766106    0.15337    0.0477978    0.0324296
2.83877    1.05966    0.0101589    -0.566191    0.00604509    0.09574    0.0046968    0.0311993
3.09684    1.06764    0.0112425    -0.567501    0.00982986    0.09478    0.00582487    0.030596
3.3549    1.08701    0.0109374    -0.581093    0.0101133    0.086505    0.00564081    0.0302755
3.61296    1.11904    0.0473454    -0.627537    0.077094    0.05864    0.0468865    0.0290377
3.87102    1.18377    0.00788462    -0.725598    0.00486386    0.00057    0.00488417    0.0277255
4.12908    1.19229    0.00791169    -0.726643    0.00509913    0.00153    0.00328962    0.0270524
4.38714    1.20127    0.0071547    -0.726797    0.00494011    0.000985    0.00339353    0.0264291
4.6452    1.20594    0.00729458    -0.724829    0.00499282    0.00111    0.00367599    0.0258293
4.90326    1.21739    0.00867267    -0.727007    0.00425952    0.00093    0.00351142    0.0252133
5.16133    1.22475    0.00817803    -0.726025    0.00507041    0.000775    0.00335308    0.0246324
5.41939    1.23341    0.00824847    -0.726579    0.00467324    0.000505    0.00282555    0.0240917
5.67745    1.24089    0.0071192    -0.725872    0.00430813    -0.000195    0.00368554    0.0235254
5.93551    1.24757    0.00768349    -0.725206    0.00473716    0.00043    0.00291849    0.0230395
6.19357    1.25676    0.0057189    -0.724165    0.00421698    -0.0006    0.00324307    0.0225474
6.45163    1.2637    0.0068055    -0.724065    0.0043782    0.00049    0.00318    0.0220243
6.70969    1.26904    0.00753652    -0.722476    0.00584849    0.00018    0.00246426    0.0215599
6.96775    1.27826    0.00578245    -0.721543    0.00393626    -3.5e-05    0.00278748    0.0210989
7.22582    1.28649    0.00627711    -0.72125    0.00388992    0.00043    0.00318945    0.0206709
7.48388    1.2967    0.00554172    -0.722339    0.00398307    0.000725    0.0025784    0.0202359
7.74194    1.30397    0.00628304    -0.721086    0.00442604    0.000625    0.00225125    0.0198271
8    1.30919    0.00548272    -0.719677    0.00351703    0.00073    0.00352734    0.0194108
