FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
0.0001    0.00390715    0.0126519    0.723816    0.00653245    0.9438    0.00491325    0.0383072
0.258161    0.0101041    0.0117098    0.723833    0.006579    0.94379    0.00570884    0.0383004
0.516223    0.0251768    0.0124616    0.721704    0.00819659    0.94227    0.00634248    0.0383115
0.774284    0.033252    0.0145596    0.722786    0.00664806    0.942715    0.00525405    0.0384339
1.03235    0.0469285    0.0138389    0.721459    0.0084223    0.941995    0.00704583    0.038596
1.29041    0.054041    0.0120081    0.718564    0.00692207    0.93978    0.00520616    0.0387012
1.54847    0.0686782    0.0159112    0.716831    0.00784622    0.937685    0.00721159    0.0390275
1.80653    0.0825467    0.0168384    0.711291    0.0122335    0.934515    0.00920725    0.0391872
2.06459    0.307231    0.0167534    0.404622    0.0121668    0.74502    0.00876511    0.0381228
2.32265    0.484437    0.0563403    0.253903    0.0739329    0.60344    0.0470658    0.0367188
2.58071    0.647277    0.0109962    0.0367688    0.0108506    0.469425    0.00800972    0.0349987
2.83877    0.858393    0.0117785    -0.268412    0.0130122    0.28205    0.00985736    0.0329656
3.09684    1.03752    0.0462903    -0.523574    0.0678413    0.125105    0.0401271    0.0309599
3.3549    1.07826    0.00970976    -0.571775    0.00734969    0.09577    0.00567227    0.0299439
3.61296    1.17229    0.00857152    -0.72646    0.00477025    -0.000125    0.00493818    0.0286044
3.87102    1.18237    0.00806497    -0.727393    0.00477333    0.000175    0.00276055    0.0279283
4.12908    1.19054    0.00843172    -0.7273    0.00462275    0.000655    0.00391276    0.027268
4.38714    1.19842    0.00920939    -0.727976    0.0051821    -0.001305    0.00382959    0.0266854
4.6452    1.20772    0.00716918    -0.727939    0.00420838    -0.00038    0.00426915    0.0260769
4.90326    1.21508    0.00802654    -0.727874    0.00468344    0.000165    0.00321193    0.0254596
5.16133    1.22149    0.00696256    -0.726645    0.00469054    -0.00044    0.00317118    0.0249028
5.41939    1.23063    0.00811982    -0.72597    0.00501968    0.00095    0.00331021    0.0243354
5.67745    1.23843    0.00729841    -0.726659    0.0039101    -0.00023    0.00338557    0.0237915
5.93551    1.24527    0.00589795    -0.724934    0.00351144    0.00013    0.00302003    0.0232667
6.19357    1.25488    0.00744124    -0.725262    0.00392612    -5e-05    0.00368782    0.0227572
6.45163    1.26373    0.00592683    -0.72557    0.00398883    -0.000445    0.00287589    0.022304
6.70969    1.27034    0.00579507    -0.72381    0.00427749    -0.000205    0.00295918    0.0218189
6.96775    1.27911    0.0071221    -0.723171    0.00416679    -0.00171    0.00286023    0.0213669
7.22582    1.28692    0.00638798    -0.722756    0.00389567    -0.000215    0.002501    0.0209018
7.48388    1.29502    0.0053773    -0.722227    0.00367199    -0.000295    0.00292988    0.0204906
7.74194    1.30173    0.00540512    -0.720907    0.00361027    0.00056    0.00306087    0.0200795
8    1.31028    0.00549388    -0.720226    0.0034959    0.000175    0.00234267    0.0196724
