FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
0.0001    0.0112408    0.0127062    0.723617    0.00740301    0.945995    0.00559765    0.0373905
0.258161    0.0174574    0.0153084    0.722336    0.00690149    0.945335    0.00556723    0.0374298
0.516223    0.0312004    0.0121603    0.721929    0.00768164    0.944965    0.00562695    0.0374888
0.774284    0.0392723    0.0121103    0.723382    0.0090369    0.946035    0.00669664    0.0374961
1.03235    0.047024    0.0122608    0.722194    0.0067394    0.944795    0.00552849    0.0376004
1.29041    0.0638649    0.0116741    0.719243    0.0108924    0.942895    0.00784269    0.0377928
1.54847    0.0741408    0.0135561    0.715774    0.00823224    0.94066    0.00597824    0.037959
1.80653    0.0847743    0.0148512    0.715485    0.0118208    0.940135    0.00805236    0.0381779
2.06459    0.100657    0.0180282    0.704725    0.0194524    0.93383    0.013039    0.0385311
2.32265    0.478111    0.051385    0.174523    0.0718463    0.6052    0.0432995    0.0365656
2.58071    0.850996    0.095076    -0.357767    0.140392    0.27486    0.0864527    0.0331587
2.83877    0.983474    0.0418429    -0.538638    0.0634974    0.16406    0.0389604    0.0314393
3.09684    1.06465    0.00941787    -0.652251    0.00460815    0.09439    0.0052343    0.0300365
3.3549    1.1702    0.0075018    -0.727896    0.00524458    -0.0002    0.00330606    0.0284015
3.61296    1.17843    0.00787247    -0.728158    0.00559062    -0.000375    0.00380173    0.0277662
3.87102    1.18737    0.00869953    -0.729178    0.0053941    3e-05    0.00341747    0.0270998
4.12908    1.19514    0.00729464    -0.728864    0.00394192    -0.000135    0.00407499    0.0264336
4.38714    1.2029    0.00773745    -0.728071    0.00482371    -0.00038    0.00371121    0.0257728
4.6452    1.21156    0.00722513    -0.727971    0.00472458    -0.00033    0.0039533    0.0251938
4.90326    1.21764    0.00782554    -0.728125    0.0054366    -0.000265    0.00324091    0.0246121
5.16133    1.22627    0.00694054    -0.728403    0.00363555    0.00025    0.00283681    0.0240371
5.41939    1.23277    0.00688528    -0.726659    0.00497729    0.00053    0.00343898    0.0234909
5.67745    1.24117    0.0069663    -0.727549    0.00401762    -0.00067    0.00272875    0.0229327
5.93551    1.24958    0.00642004    -0.725951    0.0046705    -0.00044    0.00314665    0.0224577
6.19357    1.25697    0.00630808    -0.725848    0.00453011    -0.00014    0.00307008    0.0219666
6.45163    1.2638    0.00699059    -0.724336    0.0049573    0.000125    0.00361118    0.0214688
6.70969    1.27208    0.00632677    -0.724277    0.00426007    -0.00033    0.00265209    0.0210116
6.96775    1.27958    0.00677522    -0.722847    0.00380737    -0.000255    0.00328842    0.0205913
7.22582    1.28726    0.00658706    -0.722401    0.00559908    -0.00012    0.00290613    0.0201427
7.48388    1.29651    0.00508919    -0.723038    0.0033777    -0.00024    0.00255145    0.01972
7.74194    1.30268    0.00634632    -0.722056    0.00387684    0.00015    0.00293641    0.0193083
8    1.31152    0.00572311    -0.72108    0.00373744    0.000415    0.00270306    0.0189071
