FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
0.0001    0.0117505    0.0103488    0.722068    0.00657535    0.94503    0.00494309    0.0381161
0.258161    0.0231265    0.0155644    0.720091    0.00698042    0.9436    0.00552472    0.0382589
0.516223    0.033711    0.0128752    0.720286    0.00801267    0.943355    0.00621914    0.0382293
0.774284    0.0459678    0.0137604    0.71749    0.00926853    0.9418    0.00698212    0.038326
1.03235    0.0568135    0.0138404    0.71373    0.010714    0.938225    0.00837425    0.0385614
1.29041    0.0713382    0.013497    0.711911    0.0125375    0.93771    0.00895898    0.03861
1.54847    0.0968295    0.0263139    0.690439    0.0275721    0.923825    0.0184216    0.0390997
1.80653    0.278848    0.0394682    0.502949    0.0291459    0.7728    0.0334207    0.0381903
2.06459    0.341771    0.0344254    0.450241    0.0401902    0.72796    0.0260694    0.0380649
2.32265    0.587732    0.0642591    0.100999    0.0997459    0.511685    0.0618822    0.0362731
2.58071    0.646027    0.0153293    0.0213696    0.0110824    0.46368    0.00796697    0.0353332
2.83877    0.953935    0.0342296    -0.430096    0.0522145    0.18221    0.0320582    0.0328634
3.09684    1.1583    0.0104948    -0.726157    0.00663346    -0.00093    0.00380166    0.0298059
3.3549    1.16513    0.0100395    -0.725148    0.00572596    -0.00064    0.00339675    0.0290964
3.61296    1.17504    0.0088799    -0.725322    0.00547172    -0.000525    0.00345516    0.0283672
3.87102    1.18329    0.00682765    -0.726729    0.0044077    -0.00114    0.00404789    0.0277179
4.12908    1.19293    0.00862419    -0.726532    0.00587543    -0.000375    0.00385398    0.0270502
4.38714    1.19906    0.00731566    -0.726083    0.00452586    -0.00152    0.00329956    0.0264239
4.6452    1.20802    0.00698264    -0.726099    0.0047385    -0.001885    0.00341878    0.0258033
4.90326    1.21298    0.00817434    -0.724065    0.00529077    -0.001395    0.00345076    0.025228
5.16133    1.2233    0.00779609    -0.725876    0.00473756    -0.00083    0.00325324    0.0246495
5.41939    1.23113    0.00723594    -0.725741    0.00398257    -0.00106    0.00308932    0.0241039
5.67745    1.23923    0.00748476    -0.724905    0.00441126    -0.00124    0.00412279    0.0235719
5.93551    1.24773    0.00563439    -0.724039    0.00384683    -0.000735    0.00308724    0.0230426
6.19357    1.25551    0.00663202    -0.724169    0.00428391    -0.00141    0.00290291    0.0225347
6.45163    1.263    0.00591881    -0.723563    0.00347193    -0.000725    0.0031282    0.022027
6.70969    1.26968    0.00804255    -0.722818    0.00506038    -0.001345    0.00250544    0.0215762
6.96775    1.27936    0.00600792    -0.722105    0.00368762    -0.001415    0.00274482    0.0211145
7.22582    1.28714    0.00585065    -0.722579    0.00435046    -0.000645    0.00310004    0.0206661
7.48388    1.29557    0.00699296    -0.722173    0.00388595    -0.00086    0.00256425    0.0202348
7.74194    1.30313    0.00514461    -0.720344    0.00388967    -0.000765    0.00319116    0.0198155
8    1.311    0.00649709    -0.719898    0.00426102    -0.000715    0.0024223    0.0194195
