FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
0.0001    -0.0199633    0.0117729    0.723924    0.00717381    0.945685    0.00548152    0.0374896
0.258161    -0.012175    0.0129065    0.72405    0.00715879    0.94558    0.00603706    0.0375477
0.516223    -0.00299701    0.011452    0.72374    0.00615002    0.94536    0.00487267    0.0376051
0.774284    0.0148512    0.0125539    0.720779    0.00837314    0.943005    0.00645862    0.0378224
1.03235    0.023378    0.0131282    0.721088    0.00703355    0.943265    0.00522576    0.0380156
1.29041    0.0299048    0.0128763    0.721232    0.00765093    0.94353    0.00563131    0.0382041
1.54847    0.156149    0.0166913    0.635421    0.015888    0.84518    0.0106847    0.038001
1.80653    0.22403    0.0552702    0.553051    0.0732173    0.79328    0.0454516    0.0380984
2.06459    0.411224    0.0413926    0.307868    0.0475827    0.64167    0.029764    0.037069
2.32265    0.687699    0.0424233    -0.0733281    0.0609511    0.40584    0.0377892    0.0346476
2.58071    0.833353    0.0113586    -0.268787    0.00779898    0.2867    0.00626598    0.0329783
2.83877    1.11791    0.0457994    -0.675204    0.0692825    0.035605    0.042605    0.0302705
3.09684    1.15853    0.00708386    -0.727132    0.00484066    0.00357    0.00402618    0.0291642
3.3549    1.16885    0.00910746    -0.727696    0.0053011    0.004145    0.00404725    0.0284135
3.61296    1.17576    0.00896563    -0.727698    0.00580234    0.002545    0.00335026    0.0277369
3.87102    1.18808    0.00841309    -0.729462    0.00543071    0.00274    0.00332639    0.0270605
4.12908    1.19566    0.00638617    -0.729261    0.00448689    0.00389    0.00428432    0.0264469
4.38714    1.2013    0.00760795    -0.727959    0.0040541    0.00281    0.00387542    0.0258114
4.6452    1.20988    0.00736015    -0.728704    0.00406497    0.00294    0.00431235    0.025188
4.90326    1.2173    0.00850808    -0.727716    0.00474929    0.002405    0.00361763    0.0246073
5.16133    1.22428    0.00728008    -0.728136    0.00506033    0.002795    0.00249484    0.0240777
5.41939    1.23352    0.00657375    -0.728424    0.00441203    0.00278    0.00289208    0.0234999
5.67745    1.24154    0.00668058    -0.727582    0.00395163    0.00223    0.00309752    0.0229578
5.93551    1.24977    0.00697604    -0.727037    0.00442613    0.00279    0.00362538    0.0224879
6.19357    1.25771    0.00751846    -0.727256    0.00434389    0.00236    0.00278844    0.0219754
6.45163    1.26414    0.00685131    -0.72546    0.00478123    0.003165    0.00336809    0.0214924
6.70969    1.27193    0.00500139    -0.724923    0.00436114    0.002125    0.00329251    0.0210317
6.96775    1.27942    0.00713029    -0.723858    0.00355749    0.00291    0.00266024    0.0205678
7.22582    1.28773    0.0059607    -0.723047    0.00355163    0.0025    0.00328062    0.0201373
7.48388    1.29536    0.00651726    -0.723443    0.00389169    0.002125    0.00246234    0.0197165
7.74194    1.30318    0.00654448    -0.721847    0.00462837    0.00101    0.00295929    0.0192787
8    1.31191    0.00693544    -0.721571    0.00395528    0.00178    0.00301854    0.018887
