FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
0.0001    -0.0252162    0.0112074    0.72155    0.00704017    0.942815    0.00551108    0.0384665
0.258161    -0.0174707    0.0103875    0.720261    0.00700324    0.942145    0.00529389    0.0386104
0.516223    -0.00674806    0.0116875    0.720498    0.00790165    0.94247    0.00615237    0.0387748
0.774284    0.0104021    0.0138273    0.715775    0.0153582    0.93962    0.0102954    0.039031
1.03235    0.0128218    0.0129456    0.71725    0.00922274    0.940705    0.00659028    0.0391326
1.29041    0.0263997    0.0137948    0.717014    0.00889797    0.940035    0.00661419    0.0393582
1.54847    0.132686    0.0378944    0.599185    0.0426266    0.865505    0.0270953    0.0392252
1.80653    0.355198    0.0489971    0.363406    0.0350295    0.68722    0.040543    0.0380179
2.06459    0.496921    0.0132119    0.186228    0.0104755    0.5639    0.00710106    0.0371131
2.32265    0.506092    0.0134757    0.186269    0.00921413    0.56431    0.00639933    0.0369013
2.58071    0.733893    0.0169481    -0.123565    0.0162097    0.37265    0.00967044    0.0351897
2.83877    0.849055    0.00995617    -0.273134    0.0120587    0.280855    0.00813912    0.0336892
3.09684    1.12375    0.0478806    -0.673655    0.0739741    0.036015    0.0450802    0.0306252
3.3549    1.16559    0.00870559    -0.726311    0.006446    0.00347    0.00396095    0.0293805
3.61296    1.17532    0.00889206    -0.727297    0.00518592    0.00358    0.00427827    0.0286161
3.87102    1.18155    0.0085772    -0.726105    0.00574614    0.00363    0.0038312    0.0280031
4.12908    1.19148    0.00887005    -0.727287    0.00571771    0.00339    0.00353241    0.0272986
4.38714    1.20031    0.00768776    -0.727527    0.00425943    0.002695    0.00442416    0.0266727
4.6452    1.20635    0.0097176    -0.726498    0.00544572    0.003215    0.00364898    0.0260665
4.90326    1.21615    0.00800288    -0.727185    0.00446992    0.003125    0.00343739    0.0254928
5.16133    1.22208    0.00821519    -0.725884    0.00442862    0.00245    0.00343438    0.0249039
5.41939    1.23005    0.00602187    -0.725631    0.0039165    0.003755    0.00349374    0.0243616
5.67745    1.23806    0.00716072    -0.724653    0.00378152    0.002525    0.00347212    0.0237782
5.93551    1.24567    0.00748719    -0.723999    0.00470639    0.00276    0.00324922    0.0232443
6.19357    1.25549    0.00571521    -0.724703    0.00398936    0.00226    0.00282929    0.0227388
6.45163    1.26333    0.00733269    -0.724318    0.00411406    0.001775    0.00321802    0.0222217
6.70969    1.27003    0.00718602    -0.723669    0.0045583    0.002195    0.00304314    0.0217508
6.96775    1.27864    0.00567872    -0.72306    0.00434963    0.003075    0.00316869    0.0213153
7.22582    1.28731    0.00643001    -0.722948    0.00365658    0.001945    0.00240743    0.0208184
7.48388    1.29422    0.00667126    -0.722006    0.00413532    0.00149    0.00239633    0.0204441
7.74194    1.30098    0.00594306    -0.720393    0.00412781    0.003    0.00302366    0.0199876
8    1.30823    0.00576223    -0.719419    0.00407094    0.001935    0.00331014    0.019573
